		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.000110836	Biota; Bacteria; Proteobacteria; Alphaproteobacteria; Sphingomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4851461388265E-9	0	1.2523970115776E-7	5.6758870096108E-9	2.4397857315665E-8	1.9453428700358E-9	0	1.5186128054082E-8	0	0	8.4767718176552E-9	5.9799264689925E-9	7.9927387483069E-9	4.6200926648829E-9	0	0	2.2084354515345E-6	0	0	0	0	0	7.8491999990808E-7	0	1.4244208529097E-7	1.3540562668129E-6	0	1.0748632344482E-8	0	0	0	9.0419972701671E-9	0	2.9576372462418E-9	0	2.5613185165008E-9	1.6446325790879E-9	0	5.8648361420753E-9	1.0225476020253E-8	0	0	7.5813914519674E-9	0	0	0	0	0	0	0	0	0	0	0	3.4030603176519E-9	3.7900298708206E-9	0	0	0	0	0	0	6.7296374877818E-9	0	0	1.6955489385052E-8	0	0	3.907948766606E-9	0	0	1.6034920031581E-8	0	8.5067262123541E-10	9.201411563288E-9	0	4.5821866004152E-9	8.4667912838077E-8	0	7.5191642974742E-9	0	0	0	0	1.8983175401522E-9	0	0	0	5.1785504596037E-9	0	0	0	0	0	0	0	0	4.4221966289323E-9	0	0	1.4402714317736E-9	4.9871553671897E-9	1.2018122039144E-8	2.2425198983784E-9	2.4704259800746E-9	0	0	0	0	0	1.2348030797241E-8	0	1.5168121808426E-9	0	2.9730943087927E-9	0	1.4185427370663E-8	0	0	0	1.6415092850699E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000130763	Biota; Bacteria	5.2247581200646E-9	7.7441655977012E-9	0	0	3.0369444232011E-8	0	0	3.2946655795981E-9	0	0	0	0	0	0	6.4395350529437E-9	7.5119687039007E-9	1.96414142824E-8	5.2905488957569E-8	0	8.7096085598273E-8	1.7292488890078E-8	1.2147421366795E-8	0	4.9177092076784E-8	0	6.3585336027743E-8	3.3379118594724E-8	0	3.870914986512E-8	1.3701291532806E-8	8.6209244949635E-8	2.1837890642891E-8	3.4154987477093E-9	9.1596545877505E-9	4.7799158909101E-9	2.7207761645269E-9	0	0	2.4751598643541E-9	2.1705266623952E-9	4.0018730231819E-9	2.0763647825254E-8	0	4.1639613723873E-8	1.9266895469782E-8	0	1.6917364436872E-8	4.5691006909356E-9	6.8318840578116E-9	0	1.9125666082922E-9	0	0	0	8.0262534189364E-9	2.0681941980389E-9	1.3315134056563E-8	2.2894799302078E-9	0	2.428456613609E-9	0	9.5502217242448E-9	0	9.2904755829021E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0052333141795E-9	2.0719101521229E-7	0	1.1419898511248E-6	4.4019045938566E-8	0	4.8619000598124E-8	4.3034120243922E-8	7.4690623840958E-10	1.1943388038692E-8	1.941679554822E-7	3.8809521740193E-8	1.5658576596294E-7	1.6836781983784E-7	0	2.5505047827171E-7	0	0	0	5.292700281098E-9	6.9804371169973E-9	9.9029064272911E-8	6.7066778708679E-9	1.6958441756701E-7	7.6926753752676E-8	1.3571894164892E-7	0	1.6101597688464E-7	2.3606505262512E-7	2.0688857293216E-7	0	0	2.5678142962077E-9	5.5572343177792E-12	0	0	0	0	9.3171376069099E-9	4.4807044661544E-9	0	2.4279717630584E-8	0	3.6724833487482E-8	4.6886184544349E-8	0	8.9360398036673E-8	0	2.5091023513359E-9	0	8.6808134669608E-9	1.1687966300188E-8	0	0	3.697772226288E-9	1.510811679394E-8	2.4848231212338E-8	4.3734086027291E-8	6.4514387604833E-8	0	3.2144565398381E-8	2.7857551463485E-8	2.7114430485986E-9	2.5165262620353E-9	1.0401510275492E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.508632197965E-11	0	9.3435538433809E-11	2.5284951854259E-11
OM-RGC.v2.000132264	Biota; Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Arenibacter; Arenibacter algicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.232993103876E-8	2.3681962730567E-8	1.4180528345231E-8	5.6932212014088E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4227654684726E-8	1.6093899832407E-8	8.1991563804118E-8	6.5548302570974E-9	4.9588967625222E-7	8.5743137566952E-8	8.4180355553012E-8	2.219297508538E-7	7.2507138411505E-7	6.3698332188664E-7	8.4717144336404E-7	2.1847623069306E-6	2.0866119542215E-7	1.4069228921509E-6	4.6628680976779E-8	3.6173737308704E-8	7.1552255977819E-7	1.0309850808254E-6	2.0277350214604E-7	7.0236242657102E-9	1.0383945006961E-7	1.2218862396407E-7	7.6674179698498E-8	6.1798767843603E-8	4.1253704010111E-8	5.3866890504152E-8	4.6247415417919E-8	1.6203172388875E-8	9.3870457224858E-8	2.2198206524577E-8	4.8533524957436E-8	1.5480980016089E-8	1.9582188815982E-8	9.0390269815952E-9	3.1184002742102E-9	1.9260504327711E-8	0	1.9084878272478E-9
OM-RGC.v2.000132867	Biota; Archaea; Euryarchaeota; Marine Group III	0	0	0	0	9.1035401548104E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9726258938335E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1077738022459E-9	0	0	0	0	0	0	0	0	0	0	1.3480623771032E-9	4.9109329429573E-9	0	5.2143503017564E-9	0	0	2.6478688670718E-9	0	0	0	0	0	0	0	0	0	0	0	0	7.0975724179209E-11	0	0	0	0	5.624243096306E-7	0	0	1.8015389127017E-9	0	0	1.0825129378532E-8	0	3.9804837511135E-9	6.3067613254003E-9	0	0	0	0	0	0	0	1.3921634906943E-9	1.1493090563214E-8	0	2.7824409900232E-8	0	0	0	5.8342897924606E-9	0	0	0	1.0314543485625E-7	0	0	0	0	0	2.4930671637703E-8	0	0	6.6267166033505E-8	0	0	0	0	0	0	0	0	0	0	0	0	2.2551293751421E-8	0	0	2.6075012187229E-9	0	1.2270896052147E-8	0	0	2.3013894141886E-9	2.5000860047808E-9	0	8.8759560306439E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3089093136604E-9	0
OM-RGC.v2.000133455	Biota; Bacteria; Proteobacteria; Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2366945940853E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1051956271536E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000146346	Biota; Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	1.6558451603342E-8	1.9071739335134E-9	3.5410827763941E-8	0	2.3962711104841E-8	0	1.8423170810457E-9	0	0	0	0	0	0	0	0	0	0	1.5310207607046E-9	0	4.0958001070928E-9	4.4189132087787E-10	0	0	0	1.6683893002907E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2904461284111E-10	0	0	0	0	0	0	0	1.3774532396586E-9	8.622367559407E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2707402694615E-8	2.2225270648765E-8	0	0	0	0	5.5866363301238E-8	4.7235457704853E-8	0	0	0	0	0	0	0	0	0	0	0	0	1.1936107664583E-9	0	1.0717972638989E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5689944041444E-8	0	1.595460890903E-8	0	0	0	0	0	0	8.7896455399411E-10	2.3647345241926E-9	0	0	0	0	9.0855931774954E-9	0	1.2261274020793E-9	0	0	0	0	1.1525412737513E-9	2.2762275910639E-9	0	3.1540833433253E-9	0	6.005810742697E-9	6.8792395219316E-9	4.5403320207435E-9	2.0331652106865E-9	1.3844208448587E-8	1.016835168895E-8	0	6.149972640394E-9	6.6635061681239E-9	2.5139710986065E-9	1.1176584197362E-6	4.1753180571211E-7	1.3230615012571E-6	2.1250918089034E-8	0	3.7294212311965E-9	2.5598644100801E-8	0	1.1545256206239E-9	2.6326773993029E-9	1.8530883793338E-8	6.7645727830448E-9	1.331202286639E-8	8.5656729341135E-9	0	1.0298756212419E-8	1.6532175732796E-8	5.7975771020247E-8	1.1913641868468E-9	7.6149312374967E-8	3.3931053526886E-8	1.9827537123934E-9	6.4596223218987E-9	8.9724061608586E-11	3.8710184127932E-9	1.8406049591128E-9	1.406270953134E-8	1.2848486177437E-7	6.4137342977247E-8	2.2650720307734E-8	7.4134703527298E-8	1.3401288821285E-9	8.8662339608158E-8
OM-RGC.v2.000148182	Biota; Archaea; Thaumarchaeota; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosoarchaeum; Candidatus Nitrosoarchaeum koreensis MY1	7.7818284524776E-9	0	0	0	1.3614867988114E-8	0	0	1.5528882359434E-9	0	0	0	0	0	0	0	8.0742204792483E-9	0	0	3.8460982708218E-8	2.790342052456E-9	0	0	0	5.5417256759878E-9	0	0	0	0	7.1134639610145E-9	0	6.6234395307005E-9	1.971476811458E-9	0	0	0	0	0	0	4.9353711236271E-9	0	0	0	2.2485392752054E-9	2.7185561152018E-9	1.1593229404992E-8	1.2739461563968E-9	1.7735078642885E-8	2.8616107933079E-8	2.4149441813734E-8	1.0233769516349E-8	1.0450042212833E-7	3.7094363173611E-8	7.0687465005635E-8	0	0	1.6607188510559E-8	0	0	9.2818193501858E-9	0	0	6.9020141919974E-8	6.8124660713476E-9	0	0	0	0	0	0	0	4.9380628347792E-9	0	0	0	0	2.6563543391729E-9	0	0	4.6830962921013E-9	2.2741451248245E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1784895967534E-9	0	1.2818308333541E-7	2.9516208616819E-9	4.0770535126421E-7	8.0411546275376E-9	2.9392614061175E-8	2.2607662473201E-9	2.9168885760623E-9	1.0275357179655E-8	1.1755516984393E-8	7.0588845168367E-9	0	0	8.6678537667597E-10	0	0	0	0	1.9479302366881E-8	0	0	0	0	0	0	0	1.4747774571853E-8	4.0368936823908E-9	1.8701630494876E-9	9.8191934653888E-9	0	1.8928191645293E-8	3.1442540535461E-9	1.0321171791328E-8	0	1.2552224763927E-8	6.9285920989185E-8	2.1243409637697E-9	1.5452771792755E-9	5.3481711544679E-8	5.7262700523126E-8	2.2782162444362E-9	2.3753107744495E-7	5.0444664639874E-10	0	2.4221128726175E-8	0	2.4116993579567E-9	0	0	1.9072147161007E-9	0	0	0	0	0	2.145999854194E-8	0	0	0	0	0	0	3.5127537498721E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0035983916204E-8	0
OM-RGC.v2.000150880	Biota; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5448914185017E-9	0	1.3914641093436E-9	7.2914708477843E-9	0	0	0	2.653776327702E-9	1.271300339732E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000156535	Biota; Bacteria; Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2484471410288E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7882695164772E-7	0	0	0	0	4.8351791837779E-8	4.2087106937885E-9	0	5.5088683561275E-8	5.8233799340012E-7	0	2.0800167339058E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5123649336258E-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
