		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.001387733	Biota; Bacteria; Proteobacteria; Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6005059699788E-8	0	0	7.6026069841773E-9	3.0762843896489E-9	0	0	2.651329404096E-8	7.7343592678718E-9	1.7856811678764E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7293069618595E-9	0	0	4.5397673666992E-9	0	0	6.3900722602947E-9	0	0	3.2270806497284E-8	0	1.5608510769553E-8	1.7617653085426E-8	0	0	0	3.1960873353306E-9	0	0	4.2695659487459E-9	0	0	2.0611296670567E-9	2.7560292939724E-9	0	0	1.3284122139193E-8	0	0	1.9073601342993E-8	0	0	5.3491804678136E-8	5.0352439770167E-9	9.9791936432164E-8	0	0	1.725480145363E-8	0	0	0	2.1928168730522E-7	4.338923932107E-9	5.1585184241942E-9	1.961400143711E-8	4.8571624349289E-9	0	0	1.1659631845654E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0279880185937E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001955852	Biota; 	0	0	0	0	4.0146995971949E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4223933840307E-9	0	3.2306377884706E-9	0	0	1.0625852742637E-8	0	0	0	1.5603573380143E-8	0	3.1201174104566E-9	0	0	0	0	0	0	4.1329810476511E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3163052922426E-8	0	1.0249237887705E-7	0	0	2.3455647521996E-8	0	0	5.5055858901435E-8	0	3.8888588946553E-7	4.2512097188222E-8	2.3714637600194E-7	0	0	2.7620420154773E-9	1.6539489397356E-9	3.8868491819352E-8	0	0	0	0	0	0	0	1.2060547501588E-9	0	0	0	0	0	0	0	0	5.7630055098599E-9	6.0860047871299E-9	0	0	0	2.4237961478752E-9	5.6285491621835E-9	0	0	6.3050673794717E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6694862243237E-8	1.5496404693134E-9	3.4039771844313E-9	0	0	0	1.1759253592249E-8	0	0	0	0	0	0	2.5501517195162E-9	0	7.3122519289479E-8	0	3.2187652485669E-9	0	5.4607709705176E-9	0	7.5742080346015E-9	5.0032808409146E-9	1.0334610128004E-7	9.994448133531E-8	7.1938083767949E-6	0	2.183463505222E-7	0	0	0	0	3.6280739759854E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1056056590005E-9	0	0	0	0	0	0	0	0	0	8.1874922153746E-10	0	0	0	0	0	0	0	0
OM-RGC.v2.002160930	Biota; Bacteria; Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8367407636273E-8	0	0	0	0	0	0	4.9602177433842E-9	0	0	3.8372237923935E-9	0	6.5201555355152E-9	0	8.2577084026121E-9	0	2.2083742069424E-8	1.048973942947E-9	1.3129486082467E-9	0	0	5.2309977108004E-9	1.6294634390042E-8	0	1.0186153824903E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0912220178099E-7	0	0	2.0683751016361E-7	0	0	0	2.2618760411391E-8	0	0	8.2001927044337E-9	0	2.6518738039656E-8	0	0	0	0	4.3025469326933E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002166177	Biota; 	0	0	1.6017823653959E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5914297168767E-8	0	1.9642107693571E-8	3.2972484397791E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0576868895878E-6	7.4655628439684E-9	6.8191881868007E-8	0	0	1.210934384677E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.533662056321E-8	2.0005482809991E-9	2.9566863485804E-8	1.9953479751893E-9	3.9237170570135E-8	0	1.9560048325197E-8	2.4224646292944E-7	2.7018469745878E-8	8.0293825469811E-8	3.308685015935E-7	0	9.798768475416E-8
OM-RGC.v2.002231536	Biota; Bacteria; Bacteroidetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2527056075443E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002355735	Biota; Bacteria; Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0200375059497E-9	7.078748036307E-8	4.3268342188176E-9	0	1.4718610815355E-9	1.4563853891566E-8	0	0	0	1.9786259885067E-9	0	0	2.5869744459051E-9	0	9.0647859237619E-10	0	2.3449096895064E-8	0	0	0	2.1819484456902E-8	4.4072076714724E-9	0	3.2422746703374E-8	3.5901963704226E-8	8.3304056737322E-9	1.827704935419E-7	8.9065989990262E-8	0	6.8912967905328E-8	8.4067259909067E-8	0	0	0	0	0	0	0	0	0	0	0	0	5.5061046254982E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4307350653018E-9	2.6533224605683E-8	2.3418438478965E-8	2.2614637465979E-8	0	3.3409084263678E-7	2.909976401265E-8	6.2959364846061E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1756870859261E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002410172	Biota; Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Salegentibacter; Salegentibacter sp. Hel_I_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6007924307028E-9	0	0	0	0	0	0	0	0	0	0	5.6735738869663E-9	0	0	0	0	0	0	1.3309080853185E-6	0	0	0	0	0	4.1941395331327E-7	0	3.3593454342652E-8	1.5973919858743E-7	0	2.8878614568303E-8	0	0	0	0	0	5.8777461734913E-9	0	0	4.2654161277337E-9	0	0	1.177801457593E-8	0	0	0	0	0	0	0	1.4787911527173E-9	0	0	0	6.2963495977002E-9	0	0	0	6.2741201726371E-9	0	0	0	0	0	3.4926518843136E-9	1.8420225687714E-8	0	0	1.096117099104E-8	0	0	0	0	5.2010625673078E-9	0	0	0	6.4942194008881E-9	0	0	3.1876941051436E-8	0	0	0	0	5.7007731945617E-9	0	0	6.7497694575745E-9	0	0	0	0	4.3723829001832E-9	1.9391722447311E-8	0	0	4.5854171410493E-9	0	4.787210626763E-9	6.2346988013973E-8	0	1.9168148770355E-8	1.029569031296E-8	2.1497709615144E-8	7.847931691359E-8	0	2.5151075672927E-8	3.7946800614766E-9	4.3087978259985E-8	1.7176205712192E-8	2.8965564562845E-8	0	5.2745048221911E-8	6.2271511449785E-9	7.3776362248202E-9	0	0	0	7.296276119354E-8	5.5568965230471E-9	0	0	6.1025761853975E-9	0	0	0	0	0	0	0	4.8311977970588E-9	0	0	0	0	0	6.4986688549756E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002418754	Biota; Bacteria; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Blautia; Blautia sp. YL58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3244489438685E-9	0	0	0	1.6832448177576E-6	0	0	0	6.6684638136246E-9	0	0	0	0	6.4986688549756E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002472745	Biota; Bacteria; Proteobacteria; Gammaproteobacteria	0	0	0	1.6229536510413E-8	0	0	0	0	0	0	0	0	0	0	0	1.0699680272614E-8	0	7.3570700472399E-9	0	0	0	0	3.0235157041029E-8	4.399606166491E-9	3.0170916101379E-9	0	0	0	3.9531269034446E-9	0	0	9.3199698245111E-9	0	0	0	0	8.8555367108712E-9	0	0	7.7828790103229E-9	0	5.53901513067E-10	2.0335186098024E-8	0	1.2269756661062E-8	5.7328887906219E-8	0	0	0	0	2.2716607469773E-8	6.0941720195796E-8	1.3725416397964E-8	3.4810853185738E-7	0	7.6365155907323E-9	3.8668327047281E-8	0	1.690007262237E-8	1.7936678002823E-8	0	5.4234183586047E-9	2.5888828283202E-8	0	6.8587363668898E-9	8.8091759014196E-9	0	0	0	0	5.6145787006166E-9	1.2763640813426E-8	0	5.618111187369E-9	0	1.0225202216672E-7	0	0	1.3565177817417E-7	5.6549494583412E-7	0	2.8406678099023E-7	2.4023084840225E-6	0	1.6854110008394E-8	8.2585956260103E-7	1.2004691157709E-9	4.241150484141E-8	3.2000338600282E-7	6.0023369162709E-8	4.2220390252149E-9	6.6038181267319E-8	5.5238816364426E-9	1.2184003559004E-8	5.1567844210147E-7	2.9151084125279E-9	4.7182478042958E-8	1.6813333828299E-8	0	0	0	1.8466468894768E-9	3.1385544705429E-9	9.6898238200097E-8	2.1429784260457E-8	2.0736871725748E-8	0	5.5031512594527E-8	5.5519127462961E-7	0	7.9364261045457E-9	2.369019125336E-8	0	2.9514504531984E-8	2.1417055397181E-7	5.1231649971848E-9	5.5820442708294E-7	8.533549342435E-7	6.124803072886E-9	2.0558820157821E-8	0	4.4320208058028E-9	1.9937279074704E-7	8.558291725985E-9	2.8015403020888E-8	0	6.8990109135209E-9	0	0	0	0	0	5.4818349658259E-9	0	0	0	7.3238346983518E-9	0	0	3.156644229771E-8	0	2.2040397328934E-8	0	1.5701328551552E-8	0	2.0539202037774E-8	5.9786035370347E-9	5.4877538126951E-8	0	0	0	0	0	0	0	0	0	1.5489028745669E-6	1.7455134543412E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
