		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.000003292	Biota; Eukaryota; Stramenopiles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3437548857523E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4823524792127E-8	4.8980839604107E-8	2.0147979088293E-9	1.5194611724256E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5605039104012E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3212377024901E-9	1.2794997351892E-9	2.8528914044848E-9	1.9459908811191E-7	2.0193361647453E-9	2.3532972350058E-8	2.3055734194434E-9	5.0341836911072E-8	0	1.3521743746696E-9	4.7085357908123E-10	3.0725039546797E-9	1.1505395764061E-8	1.1148369620838E-8	0	6.9297908069262E-10	1.0114055917909E-6	1.093296701062E-8	1.3731987502613E-7	9.1187491162881E-10	0	0	8.5191348742945E-10	5.7969951557364E-10	4.6466951271265E-9	2.1386388205838E-7	5.9260566692413E-8	7.9601992852775E-8	0	1.6125639716531E-7	3.6831353582979E-8	1.7347033313672E-7	3.5549487324511E-8	5.9738715929073E-8	6.9136385053775E-9	1.4059563799456E-8	5.8979651661675E-10	1.5002733356017E-8	9.8081505228109E-9	2.9056040513816E-9	1.7342591578079E-9
OM-RGC.v2.000132867	Biota; Archaea; Euryarchaeota; Marine Group III	0	0	0	0	9.1035401548104E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9726258938335E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1077738022459E-9	0	0	0	0	0	0	0	0	0	0	1.3480623771032E-9	4.9109329429573E-9	0	5.2143503017564E-9	0	0	2.6478688670718E-9	0	0	0	0	0	0	0	0	0	0	0	0	7.0975724179209E-11	0	0	0	0	5.624243096306E-7	0	0	1.8015389127017E-9	0	0	1.0825129378532E-8	0	3.9804837511135E-9	6.3067613254003E-9	0	0	0	0	0	0	0	1.3921634906943E-9	1.1493090563214E-8	0	2.7824409900232E-8	0	0	0	5.8342897924606E-9	0	0	0	1.0314543485625E-7	0	0	0	0	0	2.4930671637703E-8	0	0	6.6267166033505E-8	0	0	0	0	0	0	0	0	0	0	0	0	2.2551293751421E-8	0	0	2.6075012187229E-9	0	1.2270896052147E-8	0	0	2.3013894141886E-9	2.5000860047808E-9	0	8.8759560306439E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3089093136604E-9	0
OM-RGC.v2.000148182	Biota; Archaea; Thaumarchaeota; Nitrosopumilales; Nitrosopumilaceae; Candidatus Nitrosoarchaeum; Candidatus Nitrosoarchaeum koreensis MY1	7.7818284524776E-9	0	0	0	1.3614867988114E-8	0	0	1.5528882359434E-9	0	0	0	0	0	0	0	8.0742204792483E-9	0	0	3.8460982708218E-8	2.790342052456E-9	0	0	0	5.5417256759878E-9	0	0	0	0	7.1134639610145E-9	0	6.6234395307005E-9	1.971476811458E-9	0	0	0	0	0	0	4.9353711236271E-9	0	0	0	2.2485392752054E-9	2.7185561152018E-9	1.1593229404992E-8	1.2739461563968E-9	1.7735078642885E-8	2.8616107933079E-8	2.4149441813734E-8	1.0233769516349E-8	1.0450042212833E-7	3.7094363173611E-8	7.0687465005635E-8	0	0	1.6607188510559E-8	0	0	9.2818193501858E-9	0	0	6.9020141919974E-8	6.8124660713476E-9	0	0	0	0	0	0	0	4.9380628347792E-9	0	0	0	0	2.6563543391729E-9	0	0	4.6830962921013E-9	2.2741451248245E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1784895967534E-9	0	1.2818308333541E-7	2.9516208616819E-9	4.0770535126421E-7	8.0411546275376E-9	2.9392614061175E-8	2.2607662473201E-9	2.9168885760623E-9	1.0275357179655E-8	1.1755516984393E-8	7.0588845168367E-9	0	0	8.6678537667597E-10	0	0	0	0	1.9479302366881E-8	0	0	0	0	0	0	0	1.4747774571853E-8	4.0368936823908E-9	1.8701630494876E-9	9.8191934653888E-9	0	1.8928191645293E-8	3.1442540535461E-9	1.0321171791328E-8	0	1.2552224763927E-8	6.9285920989185E-8	2.1243409637697E-9	1.5452771792755E-9	5.3481711544679E-8	5.7262700523126E-8	2.2782162444362E-9	2.3753107744495E-7	5.0444664639874E-10	0	2.4221128726175E-8	0	2.4116993579567E-9	0	0	1.9072147161007E-9	0	0	0	0	0	2.145999854194E-8	0	0	0	0	0	0	3.5127537498721E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0035983916204E-8	0
OM-RGC.v2.000156535	Biota; Bacteria; Firmicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2484471410288E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7882695164772E-7	0	0	0	0	4.8351791837779E-8	4.2087106937885E-9	0	5.5088683561275E-8	5.8233799340012E-7	0	2.0800167339058E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5123649336258E-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000175384	Biota; Bacteria; Proteobacteria; Alphaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1972667844693E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5371295446999E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2254292326757E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.585949339641E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7557547238223E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1705447296777E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.875465245145E-8	0	0	3.988437358083E-8	0	4.7166007835975E-8	0	0	5.5904856207851E-9	0	2.8968392561601E-9	0	0	0	9.9598722261636E-9	0	0	0	0	0	0	1.6224488206278E-8	0	0	0	0	0	0	1.190862025429E-9	2.3068872373353E-8	4.3717615465226E-9	1.6745341179345E-8	1.9346005698444E-9	8.6808230683606E-9	0	0	5.3350376687709E-9	0	3.7801319828702E-9	0
OM-RGC.v2.000177237	Biota; Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	0	0	0	0	0	9.6806369963281E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2896681361255E-9	0	0	0	0	4.555111551797E-9	0	7.4807284282469E-10	9.4774681606578E-10	0	0	0	0	0	1.057860413351E-8	0	0	0	0	0	0	0	1.0740318242557E-9	3.7272838063061E-9	0	0	0	0	0	1.4058305421382E-9	0	5.7654105365492E-9	0	0	1.5527067870641E-8	0	1.8819503869771E-9	1.1011255218631E-8	0	4.218695206316E-9	1.5884082902488E-8	0	0	0	0	0	0	0	2.5931726618134E-9	2.3955170507943E-9	5.0527450809618E-10	8.5513902012942E-10	0	2.846562055643E-9	0	0	0	0	0	0	0	0	0	1.2282010501233E-9	0	0	0	0	1.1622486183771E-9	0	0	2.8278877612714E-9	7.2561110624433E-9	0	1.3354169134928E-9	1.0141916741691E-8	0	0	0	0	8.1615775338556E-10	1.1134041302283E-9	0	0	0	0	1.4554700364565E-9	0	1.0747756849801E-9	5.6105123372298E-9	0	0	3.259782318579E-9	0	0	1.4168428295843E-9	0	0	0	1.7997856669616E-11	1.1403710418893E-9	0	4.6561912842162E-9	0	0	3.463478833665E-9	0	0	0	0	0	0	0	0	4.8689180396649E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1700017904336E-9	0	0	0	0	1.6232690563975E-9	0	1.1643752988374E-9	0	0	0	0	0
OM-RGC.v2.000177829	Biota; Bacteria; Proteobacteria; Alphaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7809295886569E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7840456842265E-9	0	0	0	0	0	0	0	0	5.3588258960432E-9	1.8654543700775E-9	1.7672560549379E-8	0	1.9561774324783E-9	3.5664662789197E-8	2.0423994498708E-8	1.5184273034923E-7	0	1.2051278900989E-8	4.8472560089513E-9	0	3.0446486026309E-9	1.4035308954174E-8	0	1.8539279155846E-8	3.8943485770428E-8	0	2.2325347910054E-8	0	0	2.7528972254347E-8	0	3.4758037533653E-9	3.7907413707319E-8	0	0	3.7751650461962E-8	0	1.2799526439424E-7	0	1.0728247149891E-7	0	1.4993502198346E-7	8.2543283186912E-7	4.7967065972647E-7	3.4255859812002E-9	0	1.0592488240595E-7	4.2224260588753E-8	2.2658884531234E-8	1.7809605297549E-8	0	5.5719854469931E-9	2.3629415991804E-8	2.7473568613992E-9	0	2.1420378830244E-7	1.2425757247329E-8	2.8570780499412E-7	2.1655764641007E-9	3.1960147224213E-9	5.932023327376E-7	0	4.0389434596919E-9	3.9725848934465E-9	5.9745781144396E-8	1.2150330066668E-8	0	0	7.7163282034842E-9	2.3590947237761E-8	8.8851366657314E-9	0	5.8733969028673E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000187294	Biota; Eukaryota; Stramenopiles; Pelagophyceae; Pelagomonadales; Pelagomonas; Pelagomonas calceolata	1.8594411412309E-9	1.2691083331298E-8	0	0	1.3206130286392E-8	0	1.1444882242564E-8	1.4205120740857E-9	1.7586617971584E-8	0	9.1033000027245E-8	2.1859137951246E-9	0	0	7.1214498790885E-8	1.6480050346952E-7	3.3712691618205E-8	3.6832039716595E-8	1.6593489163308E-7	1.7352735553583E-7	2.7329817808598E-8	1.3904593859078E-8	0	4.1338769919984E-8	0	3.9435265964511E-8	1.6569580807154E-7	0	8.2015273776686E-10	0	0	0	0	0	5.3592978912285E-9	1.5758622788114E-7	2.3076538513778E-8	1.059412935797E-7	2.6726713084309E-7	1.3826752024228E-7	1.8388817214437E-7	1.1778072899328E-6	3.2779523216871E-9	1.4579313478972E-7	3.1321678962385E-7	1.5924597264719E-8	2.576339432512E-7	2.8448806917909E-8	3.8902965074816E-8	1.6114958806337E-8	3.6747992009191E-7	7.4266967048942E-10	3.8621319435841E-7	2.4280571199461E-9	4.6647460890693E-6	2.843502280781E-8	3.0106742432465E-8	4.8462366144804E-8	7.5040252360252E-7	0	2.1315043774787E-8	7.4874586844478E-7	9.9043586464497E-9	7.9794693606406E-8	0	0	1.3028906316993E-9	0	0	0	0	0	5.2300585562105E-9	0	6.8826430973058E-8	0	0	0	4.8053898471335E-8	0	3.150897225445E-8	5.1405496374734E-8	0	1.6997724185202E-7	2.7380312397355E-7	3.414463294833E-9	8.7263983552582E-8	2.7256547813009E-7	1.0045867121163E-7	3.1885077176556E-7	1.2668980821114E-7	2.1890822170434E-9	2.0831377659924E-7	3.0768814672973E-7	3.7881485028188E-9	1.2386608524624E-8	1.3856651286917E-7	5.770748166858E-8	1.9480063439159E-7	3.2482052478641E-8	4.9542979431496E-7	3.4968919378008E-8	1.1898264200344E-7	7.5753124514912E-9	2.1024399768372E-7	3.3320486626817E-7	6.6218214780418E-7	3.1749496751612E-7	0	0	1.3310143073017E-7	0	3.305837689604E-8	0	0	1.9439165200684E-7	3.2424807440874E-7	1.3511017118907E-9	7.4522859645483E-8	4.6789766749804E-8	1.0380028040794E-8	3.2929740953861E-7	0	2.6047894172391E-7	0	8.95970935311E-8	0	4.5784848817515E-7	5.4010507023114E-7	6.3823417541296E-9	8.8039833953691E-10	5.7202728012683E-7	2.6763767785833E-7	2.9091128051394E-7	3.9216405588254E-7	1.2686675414634E-7	0	2.1607471237368E-7	2.7902728365737E-7	4.0647716088838E-9	0	2.9244078504072E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000188209	Biota; Archaea; Euryarchaeota; Marine Group III	0	0	4.8175561083442E-9	0	3.3777567712733E-9	0	0	4.6214989787071E-9	0	0	0	0	0	0	0	0	0	0	2.0623322007728E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5834841559212E-9	0	0	0	1.4023712242021E-10	0	1.8482764829009E-9	1.4284408725409E-9	0	0	4.9104167873084E-9	0	7.0700180282301E-9	0	3.8244365480159E-9	0	0	1.6661347791765E-10	0	0	0	0	0	0	0	0	0	0	0	0	8.53349090303E-11	0	0	0	1.24307420321E-9	7.4353302826206E-8	0	0	0	0	0	0	0	5.4584828985892E-9	1.7978883360545E-8	0	0	0	0	0	0	0	0	3.7729506105671E-9	0	1.5417738679219E-8	0	0	0	0	0	0	7.114471370975E-10	1.1906440735472E-6	3.0193774100249E-9	0	0	0	0	4.7551771571202E-10	0	0	2.147766239845E-7	0	0	0	0	0	0	0	0	0	0	0	0	1.4746171406702E-8	1.6607819925742E-9	0	1.4484026359999E-9	0	2.639728889832E-8	0	2.4231311449419E-9	0	0	1.6585711785281E-10	1.7913392552067E-7	1.6374233148692E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4352184432914E-9	0
