		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.001241995	Biota; Bacteria; Proteobacteria; Gammaproteobacteria	0	0	0	0	0	0	0	0	2.2466959777066E-9	0	0	0	0	9.5930712142938E-10	0	9.7281381132177E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8166237903023E-9	0	0	0	0	0	4.4873959571554E-9	0	0	0	0	0	0	0	0	5.1907755424372E-9	0	1.1702160703754E-9	0	0	0	0	0	0	0	0	3.7134027615704E-9	0	0	0	0	4.3090474092111E-9	2.7185861467875E-8	0	0	0	0	0	3.1507902777774E-10	0	0	0	0	2.4677741003977E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0408560385867E-9	0	0	0	0	4.133960229512E-9	0	0	0	0	0	0	0	0	0	0	0	3.2270021558393E-9	0	0	4.4381203511784E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002186125	Biota; Bacteria	5.6093962488917E-9	0	6.7718079254203E-8	0	1.145074371223E-8	0	0	0	1.7477211076995E-8	1.231616935738E-8	2.258434844755E-8	0	0	0	0	0	0	0	0	0	8.8998713505556E-9	3.225994212721E-9	0	4.3707223847162E-9	0	9.7000336547233E-9	0	0	0	0	0	0	0	0	2.1080416617274E-7	0	0	0	7.2687062159857E-10	7.1776737518529E-8	0	9.9806768808037E-9	9.9141486474871E-9	1.8432544654714E-8	4.9557090009972E-8	0	2.8161210063587E-8	2.979619651447E-7	2.0384689400633E-7	5.1003876627076E-9	1.1678901017742E-8	0	8.8374254298933E-9	5.8677669779914E-9	8.5494746515597E-7	2.1245256469381E-7	8.0905312359111E-9	0	0	0	0	0	0	0	8.3000596705779E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4867004016459E-7	0	0	0	0	0	0	0	0	6.3805373530586E-8	2.3238620051395E-8	9.0381987861051E-9	5.192871861764E-7	0	5.3011444736997E-9	0	0	0	1.248649080658E-8	5.414923068107E-9	0	0	6.7125571209933E-9	1.5564507749664E-8	0	0	0	0	0	1.1454072254634E-7	0	0	5.2891728631483E-9	0	0	0	0	0	1.5782412388243E-7	0	0	0	0	0	0	0	0	3.4863314491421E-8	0	0	0	7.6578450330833E-9	0	2.2568401004455E-8	1.0573965668047E-8	7.7924081645188E-9	2.016393305578E-8	4.8891364645782E-8	0	1.1825324562698E-8	8.5194883051525E-9	3.376564569961E-8	5.9057188891204E-9	1.0898488433167E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.992513903532E-9	0	0	5.7921729528944E-9	1.4433090903079E-8	4.8296526740603E-8	5.2249381738472E-8
OM-RGC.v2.003028723	Biota; Bacteria	0	0	0	0	2.8520730659422E-9	0	1.3150958663943E-9	0	0	0	1.9656713006044E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3194603604055E-7	0	0	0	0	4.7586627123378E-8	0	2.2482701192047E-8	0	0	4.3388112633435E-8	0	2.2383510954859E-8	1.951705491091E-7	1.587855229387E-7	6.3364573727325E-9	0	0	1.8762388499656E-8	0	0	2.6189711178413E-7	0	5.9886621095549E-9	0	0	0	2.9006147625602E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4906594614898E-8	0	0	6.7630827877591E-9	0	0	0	0	0	3.7118864938361E-8	1.4550220990093E-8	0	1.4135597464763E-8	0	5.7905175410595E-9	0	0	0	6.7462310716237E-10	0	0	0	0	8.8888036793056E-9	0	0	0	0	0	4.3358632559941E-7	0	0	0	0	0	0	0	0	9.423675485984E-8	0	0	0	0	0	0	0	0	1.7483103121554E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2629734299135E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7255622796516E-9	0	0	5.2043225174322E-9	1.2789003683018E-8	0	7.7300014181701E-9
OM-RGC.v2.003135978	Biota; Bacteria	0	0	0	0	1.913519834942E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	2.590475503499E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8812369541332E-8	0	0	0	0	0	9.4289720332946E-8	0	0	2.0385431132515E-7	0	0	0	0	0	1.1204912818259E-7	0	6.9014301960729E-8	0	0	6.0770546867522E-8	0	0	1.19309758042E-7	0	0	6.2301297154219E-8	0	0	0	0	0	6.2261392875068E-8	0	0	0	0	0	0	1.5728510625621E-7	0	0	0	3.5854999000121E-9	0	0	5.2346053491556E-8	0	0	5.9072790981996E-8	0	0	2.2815294598757E-8	0	0	9.6369619743138E-8	0	0	6.8948368314406E-8	0	0	9.0790707346746E-8	0	8.2737248719656E-9	0	0	0	9.3825987662349E-9	0	0	0	0	1.4399415770084E-7	0	0	5.8841804095299E-8	0	2.7304311585767E-9	4.9437671249474E-9	0	0	0	0	0	0	0	1.4756749317216E-7	0	5.4913341332247E-8	0	7.5870429170123E-8	0	0	4.9353369678806E-8	1.7367196315225E-7	3.2947290603473E-9	0	0	5.6863876121421E-9	0	6.827573561473E-8	0	0	0	7.2993151516294E-8	0	0	3.0202117208919E-8	0	6.648500210543E-8	0	0	6.1593803239618E-9	0	2.6347446058622E-8	2.1905512746584E-8	0	0	3.2893633339813E-7	0	0	0	1.0655143400387E-7	0	0	8.7157065672129E-7	0	0	0	0	0	0	0	1.468879411656E-7	0	8.5126376121753E-8	0	7.0952051488524E-8	0	0	0	0	5.0309532216864E-9	0
OM-RGC.v2.003143458	Biota; Bacteria	2.2520215997898E-9	0	0	0	1.8911740106397E-8	0	1.5512085431583E-9	0	0	0	2.6035816376397E-9	0	0	0	0	0	0	0	0	0	0	0	0	6.2087321187859E-8	0	7.3185864904835E-9	0	0	3.7488522305613E-8	0	1.5356309277762E-7	0	0	0	0	0	0	0	6.8021086079196E-9	7.1566127493068E-9	0	0	0	0	0	0	0	1.4750153804366E-8	1.7368712663186E-8	0	8.9314042124974E-8	0	8.9436010715711E-8	0	0	0	0	0	8.8399367973179E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2613380496918E-8	0	0	0	0	0	0	0	0	6.7951896382443E-9	0	0	4.4925806959379E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4194094048489E-9	0	0	2.0019338563472E-9	0	0	0	0	0	9.6421458493156E-9	0	0	0	0	6.8252915568876E-9	0	6.711449073867E-9	0	0	0	6.2917373032908E-9	9.9672798986935E-9	6.6857474962739E-9	0	8.0343016139352E-9	0	0	0	0	0	4.9599002019741E-10	0	0	3.1319994926757E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.003227212	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1744676614486E-9	0	4.4171638059066E-7	0	4.0856712544541E-7	0	0	5.2556479925714E-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.003276518	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2108124175747E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2394941644433E-8	3.8773492100116E-8	1.5768286152602E-7	2.7346912528172E-7	0	8.9683826295132E-7	0	1.1419442370303E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0568089652808E-9	0	0	2.159094043435E-8	0	4.5057043428182E-8	0	3.3626600065387E-9	0	0	0	0	0	0	0	0	0	6.8826577737085E-9	0	0	0	0	0	0	0	0	0	7.9898550376983E-9	0	2.5917750605462E-9	7.2923345002832E-9	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.003297574	Biota; Bacteria; Cyanobacteria; Synechococcales; Prochloraceae; Prochlorococcus	2.5125095387078E-7	4.0438970803613E-8	0	0	3.3452955764437E-8	0	4.5738602509414E-8	2.0969606494491E-8	0	0	0	0	0	0	0	1.1729312203594E-8	2.5269700633872E-9	8.1064012557298E-9	0	0	4.6216068362665E-8	3.8550996600857E-8	0	3.0815871685866E-8	0	5.4339959850073E-8	2.9782225558278E-8	0	6.6126307686769E-9	4.4200256335241E-8	9.4248155598959E-9	8.0499175758655E-8	1.1181641367192E-7	1.4612732845611E-7	9.8166437290073E-8	2.8769688702792E-8	0	6.858847350237E-8	1.9208629960179E-8	1.6272389654366E-8	3.5164370457032E-8	2.5226452860155E-8	0	5.2627593549894E-8	4.4774408272986E-8	0	3.1713201304322E-8	5.2575046866754E-8	8.8503411320377E-8	0	5.5213976489416E-9	0	5.1313178131027E-8	0	6.693852884409E-8	3.2550089480738E-8	9.3839154810878E-9	6.2853297590433E-8	1.2029034800711E-7	0	8.8950257978865E-9	2.5025201854664E-7	0	1.0289539397095E-7	0	9.7064067802376E-9	0	4.0091671251646E-9	0	0	0	1.6610882414416E-8	4.779618439513E-8	4.8174518943414E-7	0	5.809370530228E-9	1.0502892270305E-7	2.1697739551053E-7	2.6907993627631E-8	0	7.0698212389527E-8	9.9122115056585E-9	0	4.2832548198084E-8	1.31037693697E-7	2.7515696726461E-8	1.5648643217265E-7	4.6356489117201E-8	2.4305832647333E-8	1.1208645655486E-7	2.4907310738972E-8	0	1.5794465451309E-8	1.9112913380247E-8	0	1.6189866502583E-8	1.9089970252613E-8	6.2171338930222E-9	1.0868327797307E-7	2.981372981697E-9	1.035727776182E-7	7.1697505365086E-8	8.2909109381602E-8	6.5246807512409E-9	1.7971361488072E-7	7.8630734009113E-8	6.9743121317997E-8	0	6.9730744005808E-9	6.9188329648273E-9	2.6750481493497E-8	0	3.8104591673653E-8	0	0	2.6834876995752E-7	2.5895729998418E-9	0	1.8868606291977E-8	1.0107039145235E-8	6.228257102892E-9	2.767277188318E-8	0	9.7431420086776E-9	0	2.1554073529146E-8	0	2.5928166871932E-8	3.2080252911218E-8	0	0	4.7741492111247E-9	1.6191353686404E-7	2.5975655907405E-7	7.7313935449964E-8	1.4801876750392E-7	0	1.7694494200671E-7	1.4347562070708E-7	2.3794702997615E-8	1.3838041236353E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2207431721898E-9	0	0	0	1.7454374567134E-8	9.4043415908993E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.003307604	Biota; Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas; Pseudoalteromonas sp. TAE56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7370657895111E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7537860791645E-9	1.3991887995044E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3472113895064E-8	4.3251344852806E-9	0	1.9609209454556E-8	0	2.7883154310399E-8	6.2734429225537E-9	0	0	0	1.3285828404062E-9	0	0	0	0	2.827128303807E-8	1.1817124059257E-8	0	0	7.0110820794945E-9	0	9.2020507324192E-9	3.4818765544803E-9	0	0	0	2.9953930918786E-9	5.5396155063685E-9	0	1.3248655610747E-8	1.2549816409197E-9	2.8368271556798E-8	5.7895327358935E-9	0	2.5040312323458E-8	6.5695949566169E-8	9.1194985393374E-8	0
