		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.000085937	Biota; Bacteria	0	8.1963587422602E-10	0	0	0	0	1.5835253878214E-9	0	0	1.5311341608096E-9	0	0	0	0	0	0	0	0	0	1.7822057325476E-10	4.5784644078948E-9	3.9671935400544E-9	0	4.4507899487241E-9	0	8.4341499253769E-9	0	5.5931563654025E-9	9.9939781027166E-10	1.9331319399348E-9	0	0	1.2974396558951E-9	1.9594322249719E-9	0	0	0	0	2.2673695359582E-9	0	1.7459530462505E-9	0	0	4.0070511918971E-10	5.6792732319085E-9	0	0	0	0	0	0	0	0	0	0	0	2.5961712741312E-9	0	1.5347112495306E-9	0	0	0	0	0	0	0	0	0	0	0	1.4621374426627E-8	6.7376347328547E-9	2.6951873216559E-9	6.6659135062851E-10	0	0	8.1717589695737E-10	0	8.6532473143748E-10	0	0	0	0	9.9423572500856E-10	0	1.9007358661688E-9	0	1.7558629556085E-9	0	6.2099027086989E-9	0	2.7871823440377E-9	0	0	0	0	0	0	1.2080683068758E-9	0	0	2.5994600981368E-9	1.0880594519726E-9	0	0	5.0666887473938E-9	2.4577585013567E-9	3.842058380725E-8	0	1.8794324170012E-9	0	1.1878316232771E-9	0	0	0	3.6567813619791E-9	3.2614304385356E-8	0	0	4.266328822714E-10	1.0006441610155E-8	7.2199512727529E-8	8.5847210259721E-7	0	1.6928312056248E-7	0	1.9034404388678E-7	1.0433534221445E-9	0	1.7165183304966E-7	1.1000613505408E-7	0	1.9812858342818E-9	0	1.6496612262785E-8	7.2051451513411E-9	1.155511882572E-7	8.1011703297141E-9	1.1000758085082E-9	0	0	4.9493691965917E-11	0	1.4187229290876E-9	0	1.9091594488486E-9	2.1608316504525E-9	0	0	0	0	0	0	0	0	0	2.7141564289004E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000196343	Biota; Bacteria; Bacteroidetes	0	2.0363813623642E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8253094177837E-10	4.7042917073027E-10	1.4300287516496E-9	0	0	0	4.9058817899011E-10	0	0	0	0	0	0	9.9771676151168E-10	0	0	0	0	6.5352913911102E-10	0	0	0	0	0	0	0	1.284279887618E-9	0	5.4817453403679E-9	2.1878747337541E-9	0	0	0	0	5.3377056928554E-9	0	4.5537939445862E-10	0	0	0	0	0	0	4.0969160276181E-9	0	0	0	0	0	0	0	1.1691035600801E-9	1.3574412559364E-9	7.9506263404278E-10	1.086360861453E-9	0	0	0	0	0	0	0	1.4602048744341E-9	0	0	2.6939854223202E-9	6.0284143677302E-10	1.0209697207607E-8	5.1667316879764E-10	0	0	0	0	5.7238734626527E-10	0	0	0	0	1.078942480352E-9	1.4077060250197E-9	2.6427495622197E-10	7.438908013426E-10	1.0233210853079E-9	1.539531217921E-9	0	9.8159016314628E-9	2.2054118892197E-9	7.7206711738725E-9	1.3278613754891E-9	1.6924162331785E-9	4.6677479560449E-9	0	0	0	0	1.351532385574E-9	1.0951956955557E-9	3.8149210974848E-9	0	1.3935976398944E-9	0	2.8052208158515E-9	0	0	0	3.3677375938521E-9	0	0	9.8616290601396E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6698708041415E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000309487	Biota; Bacteria	0	3.3102120097517E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6681241296112E-10	2.4579460039184E-10	1.8566189376586E-9	0	0	0	6.3693495859658E-10	0	0	4.851922363692E-10	0	0	0	1.2953444689173E-9	0	0	0	0	8.4848264383684E-10	0	0	0	0	0	0	0	1.6673919023343E-9	0	7.1169983112253E-9	2.8405370586268E-9	0	0	0	0	0	0	5.9122308317195E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5178574607587E-9	1.7623779519282E-9	1.0322368283207E-9	1.4104318855105E-9	0	0	0	0	0	0	0	1.8957968639779E-9	0	0	2.8024903469102E-9	7.8267435299432E-10	0	6.7080133084396E-10	3.0529531238899E-10	0	0	0	7.4313553873621E-10	0	0	0	0	1.4008005359502E-9	1.827637144849E-9	3.431105058961E-10	9.6579998672472E-10	1.3285867882748E-9	1.9987869551755E-9	0	0	2.8633057021934E-9	0	1.7239741323677E-9	0	6.0601783296427E-9	0	0	0	0	0	1.4219022285357E-9	3.6565370934452E-9	0	0	0	2.9945098903842E-9	0	0	0	0	0	0	1.2803439964749E-9	0	0	0	0	0	0	3.6264091342313E-9	0	0	0	0	0	0	0	0	2.1680079892351E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000665777	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8179176653643E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7527388419461E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4621820169857E-9	0	0	0	0	0	0	0	0	8.6990314836061E-9	0	0	0	0	0	1.3331268161376E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4194993738071E-9	0	0	8.2297615831323E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7867414439076E-9	1.0833124561392E-8	0	0	0	0	1.8791858155058E-9	0	0	0	4.2498106953387E-9	0	0	0	9.0486458487336E-10	0	0	0	0	0	0	0	0	0	1.5289354240102E-9	7.8113106936028E-9	0	0	0	1.6868439347147E-9	0	0	0	0	1.014415635984E-8	0
OM-RGC.v2.001257911	Biota; Bacteria; Bacteroidetes; Sphingobacteriia; Sphingobacteriales; Sphingobacteriaceae; Pedobacter; Pedobacter glucosidilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3172384820974E-8	5.5380380559365E-8	5.8233188079072E-7	0	0	2.2682571088125E-9	2.2698473687146E-8	1.9567765150493E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2683370847038E-9	0	0	0	0	0	0	0	0	0	0	0	0	2.1935031271771E-9	0	0	0	0	0	0	0	0	0	2.2496714619011E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2281794617275E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001465573	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5622596554114E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6835122611143E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001523680	Biota; Bacteria; Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9943907231677E-10	2.6038899147218E-9	0	2.447187302609E-9	2.0711854870253E-9	0	0	0	7.8539892676008E-7	0	0	0	0	0	1.8181389690023E-7	0	1.4458106759155E-8	1.997131642152E-7	0	0	0	0	0	0	0	0	0	0	1.0401228632394E-8	0	1.0916721191426E-8	1.3110962422183E-9	5.0161545578693E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0604307019712E-9	0	0	8.7045919357896E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2060567270106E-9	0	0	0	0	0	0	2.5984013036446E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001568039	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1037935068361E-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001599482	Biota; Bacteria; Proteobacteria; Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8782992506696E-8	3.4377216205326E-8	6.083147337292E-7	1.2906631999929E-7	4.4934462134431E-9	5.767082275E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9123482378942E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0451089604106E-8	0	2.6473786286922E-8	1.9279348083362E-8	6.7697757160739E-9	2.1019834024526E-8	4.55500542411E-9	8.8279990605845E-8	1.092473412259E-8	1.7329456927648E-7	4.2691185816619E-8	1.5049154511203E-7	3.8368235314921E-8	1.3928716157142E-7	1.9384735449349E-7	5.7341764589469E-9	2.1062540410972E-7	2.3200930104132E-7	4.5751480533235E-9	2.9466790494743E-8	1.8399798764846E-8	3.4564069487491E-8	0	8.7226604977189E-8	1.4707893127138E-8	1.0370671578034E-8	0	3.9306784854286E-8	1.3400348834396E-8	2.9811018743448E-8	2.0261745846705E-8	4.0696869200818E-8	1.0584523775969E-8	7.5491478757722E-9	4.4402512001932E-9	0	8.3743563202622E-9	5.0983456692769E-9	9.061926093648E-9	0	2.4102454817339E-8
