		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.000563551	Biota; Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei	8.5891988309108E-9	0	6.5635651428003E-9	0	1.9271994874806E-8	0	0	0	0	0	0	0	0	0	0	2.0178717893825E-8	0	1.1710865386044E-8	5.3207091737411E-8	1.7651071319639E-8	0	0	0	2.7808690941022E-9	0	0	0	0	1.237653787962E-8	0	1.7153652651405E-8	0	0	0	0	0	0	0	9.427128871377E-9	0	0	0	0	1.8475306048625E-9	4.7027480718676E-9	0	4.3442466002627E-9	0	4.6859103577296E-9	0	4.1490176855767E-9	0	1.7358247313684E-8	0	6.6751773283142E-9	2.0238397604376E-9	5.2511029634857E-9	0	0	0	0	7.9504663650735E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4631898363846E-9	3.6040440397511E-9	0	0	0	0	0	0	0	2.3433877755902E-8	1.1456160051561E-7	0	1.8034850697415E-6	8.6254620000123E-9	1.4952445148535E-6	2.5325068039937E-8	1.6089264531509E-6	1.8201833781543E-8	9.5677153040258E-9	4.1928341273346E-9	7.21910665884E-9	0	0	0	0	0	0	1.6339273877577E-9	0	2.6697938392777E-8	0	0	0	1.2145002562628E-8	3.6851802043769E-8	0	4.4473729192545E-8	0	2.0115804435115E-8	0	4.2430361104058E-8	5.2810332367298E-9	1.4437164064551E-8	0	9.6795095517665E-9	4.4491724944795E-9	1.2482926460711E-8	5.9564374147515E-8	8.5358881731397E-9	4.5157322751479E-9	3.1571539619699E-8	3.1004379127375E-8	0	4.3731795292864E-8	1.4741342412995E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000686010	Biota; 	6.4834992517693E-9	0	0	0	1.8749715709105E-8	0	0	0	0	0	2.8395433285815E-9	0	0	0	0	9.6505271078145E-10	0	0	2.7417350428735E-8	5.081263692892E-9	0	0	0	7.8167644898175E-9	0	0	0	0	3.9427870328975E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	3.595592490016E-9	0	1.6701805244832E-9	0	0	2.716828803375E-8	1.042377791901E-8	0	4.7807990961175E-9	2.4900876577698E-8	3.7669301587481E-8	0	0	4.2982236453272E-9	0	0	0	0	0	1.1341327996087E-8	6.8993916732055E-9	0	0	0	0	0	0	0	0	0	0	0	0	1.1716084520437E-9	0	0	0	5.7338487122617E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.042173076148E-8	1.0403923047375E-7	0	2.1026902295341E-6	0	2.9224828059318E-7	3.5856859288033E-9	1.6683525109483E-6	0	4.017794364628E-9	2.2036948490095E-9	6.5661297233527E-9	0	0	0	0	0	0	0	0	7.9772719575665E-9	0	0	0	0	0	0	0	0	8.5530141118607E-9	0	1.1340548475745E-8	2.0130993976724E-9	1.2665720099732E-8	0	0	7.1784138754673E-9	1.827074973653E-8	8.8116028804708E-8	3.2960888681465E-9	0	5.7935361105507E-8	3.5954283048114E-8	0	6.3233947774093E-8	7.0931304578605E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001095443	Biota; 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4102021267016E-9	0	1.8482675410715E-7	0	1.2397029137312E-7	0	0	1.4512132317729E-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4517151979106E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6888941426083E-9	1.4209966382368E-8	0	0	1.4190136045473E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002213947	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3675455740809E-9	4.6868542725634E-9	0	0	5.6545996435388E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6691902560349E-9	0	2.9071707429173E-8	0	0	0	0	0	0	0	0	0	0	0	1.0482504840993E-7	7.8810832262453E-7	4.6729773723816E-8	0	6.8792382318456E-7	1.0262200953809E-6	0	0	2.2423632215331E-9	1.7581663063398E-9	0	5.2477008172782E-9	5.4703133101787E-9	0	0	0	8.8587348238505E-9	5.5930913306959E-9	0	0	5.322606597068E-9	2.6801302949166E-8	0	1.0362890952748E-7	0	5.3819281988805E-9	3.1337414154603E-8	0	5.5018232371962E-9	9.2245776753158E-9	2.6631424313056E-8	0	1.5592058183731E-8	0	1.2641430044304E-8	0	0	6.0504774105225E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002283244	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9057115105685E-9	0	0	1.1421401197428E-8	0	0	0	0	0	0	0	0	0	3.8679715478434E-9	0	4.0798465393074E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0586664822941E-8	7.6648105111176E-9	0	1.0555472676077E-7	2.7184790697701E-9	0	8.8287759813121E-8	0	4.5276637380127E-8	0	2.3837177434431E-7	0	3.3642641245449E-9	0	0	0	0	0	0	0	5.0984564440737E-9	7.7912444229329E-9	0	0	6.1922449897768E-9	0	0	0	0	0	0	0	0	0	0	6.1079389930362E-9	0	0	6.1125410011976E-9	0	0	5.661547811981E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002405483	Biota; 	0	7.7631017717928E-9	1.0586604587374E-8	2.3138484344421E-9	1.3028391581349E-8	0	0	0	2.7286005876674E-8	0	8.6320622991234E-9	1.4740626799767E-8	0	0	0	0	0	0	0	0	4.4763514911563E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5243684850307E-9	0	0	0	3.2417402646712E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9385014821814E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0942842017232E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1811738257066E-9	0	5.0686990471576E-8	0	0	0	0	0	0	0	2.7683491624563E-9	0	0	0	0	6.4636603527203E-9	0	0	0	0	0	3.1071024423953E-9	0	0	0	0	0	0	0	0	0	1.4245111846332E-8	7.2982286143531E-10	0	4.1182421758386E-8	0	1.7930483669979E-8	1.8486157506787E-8	1.0490365819971E-7	0	1.3416337459323E-7	1.1143253581151E-7	2.3525362747927E-7	2.1021635856253E-7	2.9017773783301E-8	4.0673258193032E-8	2.7375421599013E-8	1.6723855924994E-7	1.0296526076886E-7	1.5834678361355E-7	3.4677788944793E-7	1.262830895224E-8	6.0303347560396E-7	6.2302577931644E-9	8.9412886334508E-8	3.2969597374681E-8	1.4336132473102E-8	1.6409871308418E-7	6.2256649458572E-8	6.7028195939844E-9	6.6995959002588E-9	3.2970147122838E-8	9.9055300342378E-8	3.7876084096039E-8	5.6003393839047E-8	1.4977160891337E-7	2.0368473919595E-7	1.0367790177439E-6	1.2615599954615E-8	2.3545938423019E-7
OM-RGC.v2.002446616	Biota; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Rhodoferax; Rhodoferax fermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.706059055075E-7	3.669432349542E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002583281	Biota; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6036904635444E-8	1.5224245267063E-9	0	0	0	0	0	0	3.9978623074385E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2162180441105E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002865309	Biota; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Acinetobacter; Acinetobacter calcoaceticus/baumannii complex	0	0	0	0	0	9.1346747139332E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4053212714115E-9	0	0	0	0	0	0	0	0	0	0	2.456300632264E-9	0	2.0112181600963E-8	3.6245030874586E-7	0	1.0533972358304E-8	6.5386305657742E-8	0	4.4750494359543E-8	0	0	6.985482164551E-8	1.0760921239702E-7	2.905193293221E-7	2.0109634057493E-6	7.0300800338696E-8	3.895980435752E-8	2.3181265503878E-7	2.7853740423907E-8	8.2677944107701E-8	1.181940238226E-7	4.1329470859521E-7	0	0	0	9.7133972857669E-8	1.4262475268928E-8	7.4918181783705E-7	0	4.5911053730432E-9	1.258216943494E-7	3.384533534335E-9	1.4261889379086E-6	6.3054616202916E-7	8.7924248092089E-8	7.1880273616206E-8	3.7454645387396E-7	6.5332931748347E-8	7.7027359827785E-9	9.6459989906035E-7	1.101409147481E-7	2.4153717926391E-8	1.0554034322386E-7	1.197564208869E-6	0	1.1899767969515E-8	2.3884147759726E-7	5.1613268718495E-9	9.6123263976179E-8	3.5617375913814E-8	1.360145976095E-8	0	3.167295945777E-8	3.3258888931048E-8	2.5942145837409E-9	1.2042261140693E-8	1.1788355994063E-8	4.245435888971E-8	5.9289223880224E-9	3.4981497932042E-8	5.5325643448694E-8	1.1962062867829E-8	5.0042049553403E-9	3.3147331825279E-9	1.6947671663522E-7	1.1258915350966E-8	1.72131512228E-7	4.0201918658897E-8	8.8516646787417E-9	6.5168229100098E-8	0	1.1582471258794E-8	1.7238045887846E-8	3.871939653594E-9	8.2024872963565E-8	5.9952628744754E-7	0	6.5943033798823E-8	2.8257470174483E-7	4.1960132285359E-8	6.1758759160983E-9	0	2.8684704514548E-9	4.0207303608782E-8	0	0	0	0	0	0	0	0	0	4.6198851348619E-8	0	0	6.7444308479298E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
