		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.000213284	Biota; Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus; Synechococcus phage ACG-2014f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5515776716082E-9	0	0	1.7016845912265E-8	0	0	3.0135682545065E-9	0	0	0	0	1.210272603281E-9	0	6.8151524968057E-8	2.3128970247851E-8	5.3065118126078E-8	2.8527599478618E-8	3.0432023874352E-8	1.7409752010153E-8	2.7649814380433E-8	5.0384264561393E-8	1.4570331463112E-8	4.205924762956E-8	2.450142379414E-8	1.7227327727796E-8	3.5815349139581E-8	1.5305616245316E-9	0	1.4492758973049E-8	2.3715258619281E-9	0	1.5124030495199E-8	3.400100967035E-9	0	0	0	0	0	0	0	0	0	0	3.9476849915027E-9	0	1.8554467875232E-8	1.6373911369738E-8	1.3371400024874E-9	9.0900259742058E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4808872555952E-8	0	0	4.1432439161426E-7	0	0	0	9.6076050206048E-9	0	9.219523656554E-9	4.6407509358197E-9	2.7034575010952E-9	1.0145343321562E-8	2.377048126463E-9	2.8307644711956E-9	2.3068452290478E-7	8.6147217598376E-9	0	2.7375150023262E-9	2.0041639224219E-7	3.5395273640918E-8	1.2212492522181E-6	1.6594820179129E-8	1.6819043298187E-6	2.9953247566281E-7	7.3823561561475E-7	7.2012456586887E-9	7.4958295705158E-7	5.5207533409991E-8	4.8835913074958E-8	0	0	0	0	0	0	0	0	0	9.5248851151426E-9	0	1.9158392620337E-7	0	2.0309857843925E-8	2.926077142046E-9	0	3.816788889576E-9	0	0	0	1.3554455265164E-9	0	0	0	0	1.2740983612091E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001176266	Biota; Viruses; dsDNA viruses, no RNA stage; NCLDV; Megaviridae; Mimivirinae-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9437298609029E-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0618013916567E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.651640455266E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001605888	Biota; Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6457693134792E-8	3.3645959777593E-8	3.6753613846684E-8	3.7615094978047E-9	3.7108444052476E-7	0	0	0	0	3.5333593468384E-9	0	0	9.1359990913317E-9	0	5.0486364384535E-7	1.2120812374279E-8	5.0727744119138E-8	8.071963133724E-9	2.02607799909E-9	4.4713585266645E-9	2.9640931816934E-8	1.1688869763835E-8	8.0113424605729E-9	8.6192089682141E-9	6.0392678473939E-9	9.5031851087375E-9	4.3547333928287E-8	4.2268080373207E-9	0	2.5756119034804E-9	0	0	6.8832162366697E-9	0	1.3357146565672E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3902238689544E-9	0	1.146026595528E-8	0	6.0425196588051E-9	4.093174235408E-9	2.9135101437814E-9	0	4.9072894927881E-9	0	0	0	0	0	0	0	0	0	0	0	5.303237709953E-9	0	2.8705315767493E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001887011	Biota; Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3653094652156E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.001971060	Biota; 	6.9942517318752E-9	0	2.7963867379774E-8	2.2502074516961E-9	4.8042043080871E-8	4.0455269004649E-9	5.7341808266672E-9	9.8607133728139E-9	2.6742588320368E-8	5.1205001368653E-8	7.3290730062776E-9	9.6500506252646E-9	4.6069373815795E-9	4.8859625422103E-9	2.40133591763E-8	4.9543266631682E-9	1.3913284865717E-8	3.4065810724659E-9	6.2645156631469E-9	7.1869235500267E-9	0	7.234733389662E-10	0	6.1012781368433E-9	0	8.1353323285136E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	9.8307121986269E-9	0	7.9222524232399E-9	0	2.5390246472031E-9	4.700973288294E-9	0	3.066666218726E-9	0	0	6.2871752717811E-8	0	0	0	0	0	0	7.966535958469E-9	9.2320055678141E-9	0	0	0	1.8808619866176E-8	0	0	0	0	0	0	0	0	3.3311392419143E-9	1.0794819064801E-8	5.7980709087036E-9	0	1.5520262254968E-8	0	0	0	7.4862571906603E-9	0	2.1331207982302E-9	5.4049956641675E-7	9.929883094674E-9	0	1.2842442947337E-8	0	0	3.9815900556495E-9	4.2162163912642E-9	2.6877306589101E-9	2.4285117045791E-9	0	0	0	0	0	0	0	0	1.5239022955987E-8	0	0	0	0	0	0	0	5.3937075681289E-10	3.1045543992503E-9	0	1.4469695161919E-8	0	1.7591073070382E-8	0	0	1.1682214613413E-9	8.0293375041841E-9	0	0	0	0	2.9146916279018E-9	0	0	0	5.9875805075204E-9	4.1464820920778E-9	1.3420703909068E-8	5.8108602482455E-9	7.6882440563513E-9	6.6214334861797E-9	0	0	1.488865410545E-8	3.5736012807963E-7	1.9990560956112E-7	0	2.594659855132E-9	0	2.4998326106543E-9	2.8494519153747E-9	2.2140693274202E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4829754832821E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6113254550237E-9	0	4.4572348207732E-9	2.8167948762306E-9
OM-RGC.v2.002640181	Biota; Viruses; dsDNA viruses, no RNA stage; Caudovirales; Myoviridae; Tevenvirinae; T4virus; Synechococcus phage ACG-2014f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8061795098741E-9	1.0873525476308E-8	4.6851977140665E-9	7.5149470868667E-9	2.2873382442441E-7	0	0	0	0	0	0	0	1.2173304294585E-8	0	1.1513793956232E-6	1.4802034725272E-8	1.4538022529656E-7	2.0630733885384E-8	2.6337269382426E-8	6.378142176613E-9	6.0714720436397E-8	3.401451415593E-8	1.4520457839144E-8	4.5390476051844E-8	9.3382841986282E-9	1.0354186247272E-8	4.7153831135433E-8	1.7916614034678E-8	0	2.1011814912004E-8	1.4591499895615E-9	0	4.183757816998E-9	4.7482217026142E-9	0	0	0	0	0	0	0	0	0	0	0	0	2.0823314392202E-8	2.7699003634223E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9623852200504E-9	0	0	0	0	0	0	0	0	0	0	0	0	3.5723479957336E-9	0	1.6193093727566E-9	0	2.6524449402807E-9	7.0606229910316E-9	0	0	0	0	0	0	0	0	0	0	5.4274181098592E-7	0	3.128118307628E-9	0	2.8869174554422E-9	0	0	6.3225882906096E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002741664	Biota; Bacteria; Actinobacteria; Micrococcales; Microbacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4775337725384E-9	0	0	4.5991767813542E-10	6.0707230277605E-9	0	1.4297783602518E-8	2.1374406110685E-8	0	4.5055520774573E-8	0	3.6171789893313E-8	5.6658402021416E-8	0	8.8780601609362E-8	4.8536711932312E-9	1.9721404693611E-8	1.6525768800442E-9	0	0	4.2890862243564E-8	2.3185744706619E-9	0	3.1793446664076E-9	0	8.7081197198255E-9	9.5782298469609E-9	2.5474117894041E-10	0	0	0	0	0	0	0	0	3.2790929043368E-8	0	8.6668978832716E-9	0	0	5.2680890162115E-9	1.7487940587321E-8	4.5164714818184E-8	2.021214715637E-8	0	4.9956280941078E-10	8.7616839445481E-9	0	8.2126077857398E-9	0	0	0	0	0	0	2.2322125937031E-9	0	1.9146050373879E-9	0	0	0	0	0	0	0	0	2.472116933514E-8	0	4.2726854555829E-8	1.4411228251093E-8	0	1.8078229682784E-8	1.3925100195095E-8	8.236937531655E-9	1.3424513494109E-8	0	0	8.8937494161331E-11	0	0	0	8.0073551112941E-8	2.1821402755006E-9	9.3386306357269E-9	4.971247654991E-8	7.7179516569065E-9	1.4381871907758E-8	7.5227836657093E-9	3.9271872916885E-8	0	0	0	0	0	0	8.8398176025759E-10	0	0	0	0	5.3280020508204E-9	0	0	0	5.9699272506179E-8	0	0	0	0	0	0	0	0	0	0	0	0	1.8661158890726E-8	1.3443598085691E-9	0	2.6046267468997E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002745300	Biota; Viruses; dsDNA viruses, no RNA stage; NCLDV	1.2815273526652E-8	2.0348197848382E-8	2.7756562588602E-8	0	6.7189083913127E-9	0	4.0966836504897E-10	4.4163230551673E-9	2.4774414228214E-8	4.951006501653E-8	8.3669226230061E-9	6.4829601239833E-9	8.9499525820494E-8	4.8137352698368E-8	6.7344894454921E-9	0	0	0	9.1060845416622E-9	0	0	0	0	4.5755135137649E-9	0	2.562144868494E-9	0	0	0	0	0	0	0	0	1.2583184840473E-8	0	0	0	0	1.138316303245E-8	6.3532366324881E-9	1.3405754542371E-8	0	6.2942957884944E-9	5.2264305603983E-9	0	7.290779076939E-9	0	0	0	0	0	0	0	0	4.526397536306E-8	4.4508690028846E-9	0	0	0	0	1.113821913211E-8	0	0	0	0	0	0	0	0	5.748711885115E-9	0	0	0	2.1406047292766E-8	0	0	0	0	0	0	1.2075171522556E-9	0	0	2.9373204078541E-9	0	0	0	0	0	0	0	0	9.7876303189664E-9	0	0	0	0	0	2.7998981045509E-9	0	0	0	2.4510105082876E-8	0	0	0	0	0	6.4638444926692E-9	0	0	0	5.2234335207763E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0864701464629E-9	2.8893870969054E-9	0	0	3.248948423467E-9	0	4.117101913685E-9	5.4713377076008E-9	3.9590326552761E-9	0	0	0	4.8164321490013E-7	9.5518583771576E-9	1.0357221780328E-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.002749870	Biota; Bacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Luna cluster; Luna-1 subcluster; Rhodoluna; Rhodoluna lacicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3871983958268E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1450510830883E-9	0	0	2.2111810823508E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1237308592544E-9	0	1.6370273300861E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9868707861445E-9	0	1.9784835957173E-9	0	0	0	0	0	0	6.1859854770892E-9	0	0
