OGA_ID	sample_ID	station	depth	size fraction	latitude	longitude	OGA_ID	Station	ENA_ID	INSDC_ID	BioSamples_ID	Sample_method	Depth_Nominal	Environmental_feature	Fraction_Lower (µm)	Fraction_Upper (µm)	Biome	Region	Province	Barcode	Date_Time	Seafloor (m)	Temperature (°C)	Salinity (PSU)	Density (kg/m**3)	Distance_coast (km)	Chlorophyll_A (mg/m**3)	Depth (m)	PAR (mol quanta/m**2/day)	O2 (µmol/kg)	NO3 (µmol/l)	Iron_5m* (µmol/l)	Ammonium_5m* (µmol/l)	Nitrite_5m* (µmol/l)	Nitrate_5m* (µmol/l)	CDOM* (ppb (QSE))	NPP_C* (mg/m**2/day)	POC* (µg/kg)	PIC* (mol/m3)	Alkalinity (µmol/kg)	Carbon Total (µmol/kg)	CO2 (µmol/kg)	CO3 (µmol/kg)	HCO3 (µmol/kg)	pH (-)	NO2 (µmol/l)	PO4 (µmol/l)	NO3_NO2 (µmol/l)	Si (µmol/l)	MLD (m)	DCM (m)	Depth_max_Brunt_Väisälä_freq (m)	Depth_max_O2 (m)	Depth_min_O2 (m)	Depth_nitracline (m)	Shannon_Darwin* (-)	Shannon_Physat* (-)	miTAG_SILVA_Chao (-)	miTAG_SILVA_Shannon (-)	OG_Richness (-)	OG_Evenness (-)	Chlorophyll c3 (mg/m**3)	Peridinin (mg/m**3)	Fucoxanthin (mg/m**3)	Prasinoxanthin (mg/m**3)	19-Hexanoyloxyfucoxanthin (mg/m**3)	Alloxanthin (mg/m**3)	Zeaxanthin (mg/m**3)	Lutein (mg/m**3)	Latitude (-)	Longitude (-)	Sea_ice* (%)	Season	Season_subperiod	Okubo-Weiss* (-)	Lyapunov* (l/day)	Residence_time* (days)
57	TARA_B100000508	TARA_072	MES	[0.22-3µm]	-8.7986	-17.9034	TARA_072_MES_0.22-3	TARA_072	ERS490507	ERR599005|ERR599048	SAMEA2621176	SEQ-(100L)_W0.22-3	MES	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	0.22	3	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	TARA_B100000508	2010-10-06T07:58	-4055	4.641719	34.476312	27.30785	396.7311	-0.00225	800	0	143.273625	37.560305	0.001262169	0.011292624	0.018234891	0.036490005		322.113	32.026927947998		0	0		0	0		0.007	2.618	36.98	34.44	81	93	105	17	270	970	0.321126	0.715698					0	0	0	0	0	0	0	0	-8.7986	-17.9034	0	spring	early	0.006396	0.087015	0
63	TARA_B100000745	TARA_078	MES	[0.22-3µm]	-30.1471	-43.2915	TARA_078_MES_0.22-3	TARA_078	ERS490714	ERR599124|ERR599159	SAMEA2621287	SEQ-(100L)_W0.22-3	MES	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	0.22	3	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	TARA_B100000745	2010-11-05T12:33	-3883	5.823213	34.355	27.076125	564.921	-0.0072	800		215.95475	28.704078	0.000862562	0.017718557	0.012364627	0.001974124		352.555	38.628051757812	0.00019651912589325	0	0		0	0						11	105	7	885	1116	1115	0.084879	0.65728	7167.611118	6.906904103	20751.3	0.721162719	0	0	0	0	0	0	0	0	-30.1471	-43.2915	0	spring	middle	0.053558	0.14819	5.777778
72	TARA_B100001063	TARA_093	SRF	[0.22-3µm]	-34.0614	-73.1066	TARA_093_SRF_0.22-3	TARA_093	ERS491421	ERR599064	SAMEA2621779	SEQ-(100L)_W0.22-3	SRF	[SRF] surface water layer (ENVO:00010504)	0.22	3	Coastal Biome	[SPO] South Pacific Ocean (MRGID:1910)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	TARA_B100001063	2011-03-12T11:34	-5030	18.122955	34.31598	24.71804	41.3902	0.13782	5	18.154071	243.0408	0	3.974E-6	0.040871163	0.175246051	11.33696842	1.82307	1547.255	154.38761901856	0.00076976214768365	0	0.0218	12.065853	0.0114	0	8.092858	0.03975	0.52125	0.2115	0.1445	26	29	36	14	156	50	0.54852	0.995357	4762.157534	6.854613957	17397.8	0.75062011	0.01585	0.033	0.0218	0.0008	0.02615	0	0.06335	0.00115	-34.0614	-73.1066	0	summer	late	0.061918		3.25
74	TARA_B100000989	TARA_096	SRF	[0.22-3µm]	-29.7238	-101.16	TARA_096_SRF_0.22-3	TARA_096	ERS491525	ERR598967	SAMEA2621859	SEQ-(100L)_W0.22-3	SRF	[SRF] surface water layer (ENVO:00010504)	0.22	3	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	TARA_B100000989	2011-03-24T13:00	-3535	23.84533	35.76868	24.269535	593.1643	-0.00432	5	39.162501	204.54175	0.149932	0.000148684	0.010189857	0.073221021	0.106033051	1.68278	77.9266	17.772789001465				12.400552			8.028524	0	0.1575		0.5305	49	153	60	82	927	330	0.123093	0.493911	3194.057629	6.149505917	14495.6	0.740746078									-29.7238	-101.1604	0	autumn	early	0.047596	0.056696	0
78	TARA_B100000886	TARA_099	SRF	[0.22-3µm]	-21.146	-104.787	TARA_099_SRF_0.22-3	TARA_099	ERS491804	ERR599024	SAMEA2622074	SEQ-(100L)_W0.22-3	SRF	[SRF] surface water layer (ENVO:00010504)	0.22	3	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	TARA_B100000886	2011-04-09T13:56	-3906	23.88925	36.1376	24.5391	273.4659	0	5	38.580543	203.37975	0	4.583E-6	0.015182246	0.054898681	3.216655207	1.67784	126.418	24.159000396729	0.00024103612668114	0	0.0003		0.0006	0		0.006	0.2975	0.0315	0.558	67	145	75	107	385	386	0.576329	0.230916	3184.902672	6.40197793	13751.3	0.74581386	0	0.0003	0.0003	0	0.002	0	0.0222	0	-21.146	-104.787	0	autumn	early	0.00016	0.050989	8.333333
102	TARA_B100000676	TARA_124	MIX	[0.22-3µm]	-9.0714	-140.597	TARA_124_MIX_0.22-3	TARA_124	ERS492863	ERR599084|ERR598988|ERR599089|ERR599161	SAMEA2622796	SEQ-(10L-or-15min)_W0.22-3	MIX	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	0.22	3	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	TARA_B100000676	2011-08-05T17:31	-954	24.81397	35.907345	24.092785	46.8174	0.02364	120	2.0E-5	172.42475	4.148328	2.459E-6	0.023188621	0.052577804	6.232079824			71.379108428955	0.0001640305708861	0.00585	0.00185		0.00975	0		0.3535	0.4885	1.19925	1.469	101	28	111	13	193	145							0.01025	0.00215	0.00185	0	0.01915	0	0.0175	0	-9.0714	-140.5973	0	winter	middle	9.6E-5	0.043603	2.777778
154	TARA_B110000110	TARA_175	SRF	[0.22-3µm]	79.2233	66.3435	TARA_175_SRF_0.22-3	TARA_175	ERS1308773		SAMEA4397324	SEQ-(10L-or-15min)_W0.22-3	SRF	[SRF] surface water layer (ENVO:00010504)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000110	2013-07-10T03:58	-440	1.365705	34.264755	27.429195	113.2174	1.455	5	6.700916	369.289812	2.150477	0.00109338	0.000589373	0.003293654	6.750465393			94.319355010986	0.00045784005487803	0.01165	0.21605		0.01385	0.0054	7.983	0.001	0.063634	0.3685	0.523062	374	15	34	13	322	377							0.02665	0.02035	0.21605	0.03025	0.07485	0.0358	0.01515	0.0111	79.2233	66.3435	0	summer	early		0	0
155	TARA_B110000112	TARA_175	ZZZ	[0.22-3µm]	79.2026	66.4827	TARA_175_ZZZ_0.22-3	TARA_175	ERS1308806		SAMEA4397357	SEQ-(10L-or-15min)_W0.22-3	ZZZ	[ZZZ] marine water layer (ENVO:01000295)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000112	2013-07-10T11:00	-449	1.47689	34.8814	27.91825	159.878	-0.027	199	0	296.228	11.691602	0.00109338	0.000589373	0.003293654	6.750465393			98.904579162598	0.00049169798148796							0.019	0.730535	11.508	4.994604	231	16	3	26	154	44															79.2026	66.4827	0	summer	early		0	0
165	TARA_B110000975	TARA_193	SRF	[0.22-3µm]	71.0704	174.992	TARA_193_SRF_0.22-3	TARA_193	ERS1309258		SAMEA4397809	SEQ-(10L-or-15min)_W0.22-3	SRF	[SRF] surface water layer (ENVO:00010504)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000975	2013-09-08T02:45	-39	2.4534	29.0291	23.1614	106.53	0.8718	5	4.166652	339.4475	0	0.000702537	0.006029853	0.095924451	14.03496305			132.81981658936	0.00070417727692984	0.0031	0.1744		0.0072	0.002	7.964	0.125	1.614977	6.2695	30.149509	17	13	25	27	35	30							0.0251	0.0107	0.1744	0.0078	0.0052	0.0117	0.0038	0.0006	71.0704	174.9916	0	summer	late		0	0
