		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.000127402	Biota; Bacteria; Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3719145256059E-10	4.8380009973458E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7835900786615E-10	0	0	0	0	0	0	0	0	2.4872768667535E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1253684388058E-11	0	0	0	0	0	0	0	0	0	1.3162024168879E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0631893975864E-8	1.0080993040611E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000168154	Biota; 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3851944974756E-9	0	1.3214285941165E-9	0	0	0	0	0	0	0	2.320057342382E-9	1.2818117979002E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7629310383831E-9	3.4283634818651E-9	0	1.0280867642284E-8	7.8325191292201E-9	2.7662629521243E-9	0	0	0	0	2.2934508922054E-9	0	2.0324614220834E-8	0	0	2.2105648879384E-9	0	1.8636126455237E-9	0	1.4550027461505E-8	0	7.6588077288292E-9	0	1.900093157225E-9	7.405887039532E-9	1.782722864261E-9	1.2102779148111E-8	2.0311584708968E-7	0	5.9636271822235E-8	0	7.0832190705549E-8	0	0	3.7720157207815E-8	0	6.4141938990609E-8	0
OM-RGC.v2.000181998	Biota; Bacteria; Actinobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.767710461007E-9	9.8624571615692E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0071785317652E-10	1.3651090154962E-9	4.7994026742029E-9	2.1880360337076E-8	6.6146760873581E-8	1.4387510206491E-8	5.6632361767784E-6	2.7988816126444E-6	1.6626808903025E-6	0	2.3596410967329E-8	1.6075431963004E-8	0	0	0	0	5.4052418116914E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4969427403271E-9	0	0	2.4580927440449E-9	0	0	0	0	0	3.2545624219764E-10	0	0	0	1.9073223289982E-9	5.7118193198028E-9	0	2.3376697462783E-9	0	3.7130519082419E-9	0	0	0	1.9156192187158E-9	0	0	0	0	0	0	0	0	0	0	0	0	3.5055499017627E-9	0	0	0	0	0	0	0	0	5.6234200523368E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3180842443465E-10	0	0	0
OM-RGC.v2.000189871	Biota; Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Glaciecola; Glaciecola punicea ACAM 611	0	0	2.4014560616917E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9176386288459E-9	3.7717825592846E-9	1.1730462897603E-8	3.4576948733242E-8	5.4454412039278E-9	1.890771076338E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5544828435826E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5793105647129E-11	0	5.6350569239003E-9	4.9884460870537E-9	3.6278376737888E-8	1.4427607722936E-9	1.6447623248608E-8	1.3380159897063E-8	2.183860732392E-8	1.4188456680172E-8	2.132158264252E-8	1.9333689413081E-8	2.9567403321347E-9	1.5525648146631E-8	2.5969454562723E-8	1.594343251623E-8	1.448834297383E-8	1.5889994184271E-8	2.86072945021E-8	4.2905587660403E-9	3.2016485279137E-8	1.2782363026842E-8	1.6258372239462E-8	2.9013474165388E-8	1.7621973012964E-8	1.5768515660003E-8	2.6723800162482E-8	2.0573924974621E-8	1.2376307978531E-8	1.0028862353757E-8	2.4236704558596E-8	2.4446190989082E-9	1.4537965281793E-8	4.0016123382044E-9	6.0530229042072E-9	7.0411296904928E-9	2.7291499795522E-9	6.0215495071333E-9
OM-RGC.v2.000190446	Biota; Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Glaciecola; Glaciecola punicea ACAM 611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1164994408663E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3364913803454E-9	1.9891687519148E-9	8.8394536110191E-9	3.1722929557297E-8	0	1.9304505276677E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2445112619057E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2727486007534E-8	8.5561387152801E-9	3.9925665847081E-8	1.1673421658473E-8	2.9226364052019E-7	1.0791689954661E-6	7.274934593557E-7	9.0103355942547E-7	2.0717984458194E-7	2.5315803288298E-7	3.552692478967E-7	1.5020183311076E-7	4.1161843237437E-8	2.2178627701833E-7	4.8067593806643E-8	5.8553893797656E-8	6.9488698220702E-8	8.770511379761E-8	1.142863657774E-7	3.868324370268E-9	5.7052079385576E-8	2.04537773395E-8	3.7411286648687E-8	1.0828162084128E-7	8.6651062023915E-8	9.0149998955146E-9	1.1177306259692E-7	7.2889524256393E-8	1.083387503964E-7	2.4871756089143E-8	6.8726287631226E-8	8.9062132780732E-9	1.2833243767296E-8	4.1284801585865E-9	2.2570700366188E-8	2.0845035052713E-8	2.8786070104974E-9	4.3876505260745E-9
OM-RGC.v2.000190649	Biota; Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Alteromonadaceae; Glaciecola; Glaciecola punicea ACAM 611	0	0	4.8312683174087E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4601352958648E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0274565996451E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2162966769029E-9	1.554799248955E-8	1.04020232827E-8	1.5173885236123E-8	8.9118243882228E-9	2.5746955444456E-8	0	1.4410562208572E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5424661059734E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4599698201391E-9	2.0220984775168E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7680108162897E-9	0	0	1.4247810823328E-9	2.9986182158668E-8	8.774665380772E-9	1.867668880505E-8	4.0955933578097E-9	3.2049333877933E-8	3.3987437473298E-8	3.3461246467269E-8	2.6151898501095E-8	8.4407448164949E-9	2.3448418094998E-8	2.9307744676778E-8	2.3914214444304E-8	1.8860028404109E-8	1.6015489771938E-8	4.6531438771597E-8	0	4.9843980782762E-8	8.0219424601104E-9	1.3329393851811E-8	4.7003868298859E-8	3.2970003450764E-8	1.9392681088397E-8	2.1236875857028E-8	1.896819009727E-8	1.5805019847151E-8	3.2779943160514E-9	2.4112938030164E-8	1.0296685337607E-8	6.1267136148731E-9	7.6197013619338E-9	1.798146369283E-8	1.2163156104387E-8	4.2444766634536E-9	2.7473103726097E-9
OM-RGC.v2.000191539	Biota; Bacteria; Proteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0339055959519E-10	0	0	0	0	0	0	6.7971458853366E-9	0	1.0697949152336E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8957565192502E-9	0	0	1.7126537760326E-9	0	1.9213067639451E-9	2.1958143280435E-8	0	0	0	0	1.1264129490298E-9	7.4023873544402E-9	0	0	1.6042612250455E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2636276284435E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8712017698475E-9	0	0	0	0	2.2848703911964E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6857027435445E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0191199335428E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.000199213	Biota; Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae	9.4787869827183E-10	3.6434720683753E-9	0	1.6947690270195E-9	5.5178260467787E-10	1.3596849126601E-8	0	4.6706373125335E-10	2.7186529179605E-9	0	0	4.7556337693045E-9	3.8775628464891E-9	4.5908372879822E-9	0	0	0	0	2.3580613710599E-10	0	0	0	1.2793399485975E-9	0	0	0	0	1.4446021615725E-9	5.8890689760339E-10	0	1.9127947820842E-9	0	0	0	0	0	0	1.1217630270544E-9	1.438701503151E-9	0	0	0	0	0	0	0	0	2.3177035501287E-10	0	1.1037783601403E-8	0	0	0	0	0	0	0	0	0	2.7101855208262E-9	3.7214437226611E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0575756005235E-9	0	0	0	0	0	0	0	1.1418243806078E-9	0	0	0	0	1.2478782273938E-9	0	0	0	0	0	0	1.2600554993402E-9	0	2.4055941189496E-9	0	0	0	0	0	0	0	0	0	1.9123462761554E-9	0	0	0	0	0	0	0	0	1.2766787604469E-9	2.53012851602E-10	0	0	0	0	0	0	0	0	0	0	1.2508885157082E-9	0	1.3484713655451E-9	0	0	0	0	0	0	0	1.7005752863367E-9	0	0	0	0	1.4454585895898E-9	0	0	1.5428662064722E-9	1.2860585690861E-9	0	2.2911425505229E-9	1.2207177296024E-9	1.2530421884405E-9	0	0	0	0	1.5494314096458E-9	0	0	1.436603067382E-9	0	0	0	0	0	0	0	2.8008902801234E-9	0	1.1628717300338E-9	6.9736755281662E-10	2.2160329284692E-9	1.3772376724196E-9	1.3210420618279E-9	0	0
OM-RGC.v2.000199495	Biota; Bacteria; Proteobacteria	0	2.0719010486775E-9	0	0	0	0	0	0	0	1.8213875485514E-9	0	0	0	0	0	0	0	6.8073575197214E-9	7.1374809698024E-9	5.552911210567E-9	2.4002925872868E-10	1.0388790638684E-8	1.5758823191676E-8	5.1103480108496E-9	7.3217125677041E-8	9.4360064083004E-9	2.2536642360343E-8	6.6408362394645E-9	7.0455947099627E-9	2.8468631165798E-8	8.4400037382189E-9	3.5834790093781E-8	3.3103189156393E-8	9.2638122865515E-9	0	8.4599949836664E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1828602783378E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0084325516785E-9	3.6765218976283E-9	4.9850439353554E-9	0	0	0	0	4.4695614741307E-9	0	0	5.8580567130167E-9	2.7789512931862E-9	0	0	0	0	0	0	0	0	8.154477763724E-9	4.9067987565126E-9	0	0	3.102725635535E-8	9.0897685035407E-10	2.305930345051E-9	4.7804328614575E-9	0	2.422863444813E-9	0	0	0	0	7.3208664349461E-9	2.4011580114121E-9	0	0	0	0	0	0	0	4.2461054274981E-9	0	0	0	0	0	4.5575659028882E-9	0	0	0	0	0	0	8.4168076003722E-10	0	0	0	0	0	0	5.6573523614775E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
