		TARA_004_DCM_0.22-1.6	TARA_004_SRF_0.22-1.6	TARA_007_DCM_0.22-1.6	TARA_007_SRF_0.22-1.6	TARA_009_DCM_0.22-1.6	TARA_009_SRF_0.22-1.6	TARA_018_DCM_0.22-1.6	TARA_018_SRF_0.22-1.6	TARA_023_DCM_0.22-1.6	TARA_023_SRF_0.22-1.6	TARA_025_DCM_0.22-1.6	TARA_025_SRF_0.22-1.6	TARA_030_DCM_0.22-1.6	TARA_030_SRF_0.22-1.6	TARA_031_SRF_0.22-1.6	TARA_032_DCM_0.22-1.6	TARA_032_SRF_0.22-1.6	TARA_033_SRF_0.22-1.6	TARA_034_DCM_0.22-1.6	TARA_034_SRF_0.22-1.6	TARA_036_DCM_0.22-1.6	TARA_036_SRF_0.22-1.6	TARA_037_MES_0.22-1.6	TARA_038_DCM_0.22-1.6	TARA_038_MES_0.22-1.6	TARA_038_SRF_0.22-1.6	TARA_039_DCM_0.22-1.6	TARA_039_MES_0.22-1.6	TARA_041_DCM_0.22-1.6	TARA_041_SRF_0.22-1.6	TARA_042_DCM_0.22-1.6	TARA_042_SRF_0.22-1.6	TARA_045_SRF_0.22-1.6	TARA_048_SRF_0.22-1.6	TARA_052_DCM_0.22-1.6	TARA_052_SRF_0.22-1.6	TARA_056_MES_0.22-3	TARA_056_SRF_0.22-3	TARA_057_SRF_0.22-3	TARA_058_DCM_0.22-3	TARA_062_SRF_0.22-3	TARA_064_DCM_0.22-3	TARA_064_MES_0.22-3	TARA_064_SRF_0.22-3	TARA_065_DCM_0.22-3	TARA_065_MES_0.22-3	TARA_065_SRF_0.22-3	TARA_066_DCM_0.22-3	TARA_066_SRF_0.22-3	TARA_067_SRF_0.22-3	TARA_068_DCM_0.22-3	TARA_068_MES_0.22-3	TARA_068_SRF_0.22-3	TARA_070_MES_0.22-3	TARA_070_SRF_0.22-3	TARA_072_DCM_0.22-3	TARA_072_MES_0.22-3	TARA_072_SRF_0.22-3	TARA_076_DCM_0.22-3	TARA_076_MES_0.22-3	TARA_076_SRF_0.22-3	TARA_078_DCM_0.22-3	TARA_078_MES_0.22-3	TARA_078_SRF_0.22-3	TARA_082_DCM_0.22-3	TARA_082_SRF_0.22-3	TARA_084_SRF_0.22-3	TARA_085_DCM_0.22-3	TARA_085_MES_0.22-3	TARA_085_SRF_0.22-3	TARA_093_DCM_0.22-3	TARA_093_SRF_0.22-3	TARA_094_SRF_0.22-3	TARA_096_SRF_0.22-3	TARA_098_DCM_0.22-3	TARA_098_MES_0.22-3	TARA_098_SRF_0.22-3	TARA_099_SRF_0.22-3	TARA_100_DCM_0.22-3	TARA_100_DCM_0.22-3	TARA_100_SRF_0.22-3	TARA_102_DCM_0.22-3	TARA_102_MES_0.22-3	TARA_102_SRF_0.22-3	TARA_109_DCM_0.22-3	TARA_109_MES_0.22-3	TARA_109_SRF_0.22-3	TARA_110_DCM_0.22-3	TARA_110_MES_0.22-3	TARA_110_SRF_0.22-3	TARA_111_DCM_0.22-3	TARA_111_MES_0.22-3	TARA_111_SRF_0.22-3	TARA_112_DCM_0.22-3	TARA_112_MES_0.22-3	TARA_112_SRF_0.22-3	TARA_122_DCM_0.22-3	TARA_122_MES_0.22-3	TARA_122_SRF_0.22-3	TARA_123_MIX_0.22-3	TARA_123_SRF_0.22-3	TARA_124_MIX_0.22-3	TARA_124_SRF_0.22-3	TARA_125_MIX_0.22-3	TARA_125_SRF_0.22-3	TARA_128_DCM_0.22-3	TARA_128_SRF_0.22-3	TARA_132_DCM_0.22-3	TARA_132_MES_0.22-3	TARA_132_SRF_0.22-3	TARA_133_DCM_0.22-3	TARA_133_MES_0.22-3	TARA_133_SRF_0.22-3	TARA_137_DCM_0.22-3	TARA_137_MES_0.22-3	TARA_137_SRF_0.22-3	TARA_138_DCM_0.22-3	TARA_138_MES_0.22-3	TARA_138_SRF_0.22-3	TARA_140_SRF_0.22-3	TARA_141_SRF_0.22-3	TARA_142_DCM_0.22-3	TARA_142_MES_0.22-3	TARA_142_SRF_0.22-3	TARA_145_MES_0.22-3	TARA_145_SRF_0.22-3	TARA_146_MES_0.22-3	TARA_146_SRF_0.22-3	TARA_148_SRF_0.22-3	TARA_148b_MES_0.22-3	TARA_149_MES_0.22-3	TARA_149_SRF_0.22-3	TARA_150_DCM_0.22-3	TARA_150_SRF_0.22-3	TARA_151_DCM_0.22-3	TARA_151_SRF_0.22-3	TARA_152_MES_0.22-3	TARA_152_MIX_0.22-3	TARA_152_SRF_0.22-3	TARA_155_DCM_0.22-3	TARA_155_MES_0.22-3	TARA_155_SRF_0.22-3	TARA_158_DCM_0.22-3	TARA_158_MES_0.22-3	TARA_158_SRF_0.22-3	TARA_163_MES_0.22-3	TARA_163_SRF_0.22-3	TARA_168_DCM_0.22-3	TARA_168_MIX_0.22-3	TARA_168_SRF_0.22-3	TARA_173_DCM_0.22-3	TARA_173_DCM_0.22-3	TARA_173_SRF_0.22-3	TARA_175_SRF_0.22-3	TARA_175_ZZZ_0.22-3	TARA_178_SRF_0.22-3	TARA_180_SRF_0.22-3	TARA_180_DCM_0.22-3	TARA_188_DCM_0.22-3	TARA_188_SRF_0.22-3	TARA_189_DCM_0.22-3	TARA_189_MES_0.22-3	TARA_189_SRF_0.22-3	TARA_191_SRF_0.22-3	TARA_193_SRF_0.22-3	TARA_194_DCM_0.22-3	TARA_194_SRF_0.22-3	TARA_196_SRF_0.22-3	TARA_201_DCM_0.22-3	TARA_201_MES_0.22-3	TARA_201_SRF_0.22-3	TARA_205_MES_0.22-3	TARA_205_SRF_0.22-3	TARA_206_MES_0.22-3	TARA_206_SRF_0.22-3	TARA_208_SRF_0.22-3	TARA_209_MES_0.22-3	TARA_209_SRF_0.22-3	TARA_210_MES_0.22-3	TARA_210_SRF_0.22-3
Gene_ID	taxonomy	TARA_X000000368	TARA_X000000263	TARA_A200000159	TARA_A200000113	TARA_X000001036	TARA_X000000950	TARA_S200000501	TARA_A100000164	TARA_E500000081	TARA_E500000075	TARA_E500000331	TARA_E500000178	TARA_A100001011	TARA_A100001015	TARA_A100001403	TARA_A100001037	TARA_A100001035	TARA_A100001234	TARA_B100000029	TARA_B100000003	TARA_B100000035	TARA_B100000034	TARA_B100000315	TARA_B100000073	TARA_Y100000294	TARA_B100000066	TARA_B100000085	TARA_B100000097	TARA_B100000287	TARA_B100000282	TARA_B100000131	TARA_B100000123	TARA_B100000161	TARA_B100000242	TARA_B100000214	TARA_B100000212	TARA_B100000378	TARA_B000000609	TARA_B000000565	TARA_B000000557	TARA_B000000532	TARA_B100000405	TARA_B100000408	TARA_B100000401	TARA_B000000441	TARA_B000000460	TARA_B000000437	TARA_B000000477	TARA_B000000475	TARA_B100000497	TARA_B100000482	TARA_B100000470	TARA_B100000475	TARA_B100000446	TARA_B100000459	TARA_B100000427	TARA_B100000508	TARA_B100000424	TARA_B100000519	TARA_B100000749	TARA_B100000513	TARA_B100000530	TARA_B100000745	TARA_B100000524	TARA_B100000767	TARA_B100000768	TARA_B100000780	TARA_B100000795	TARA_B100000809	TARA_B100000787	TARA_B100001059	TARA_B100001063	TARA_B100001057	TARA_B100000989	TARA_B100001029	TARA_B100001013	TARA_B100001027	TARA_B100000886	TARA_B100000965	TARA_B100000959	TARA_B100000963	TARA_B100000902	TARA_B100000953	TARA_B100000900	TARA_B100000927	TARA_B100000929	TARA_B100000925	TARA_B100001113	TARA_B100001079	TARA_B100001109	TARA_B100000581	TARA_B100000585	TARA_B100000578	TARA_B100000945	TARA_B100000949	TARA_B100000941	TARA_B100000700	TARA_B100000678	TARA_B100001115	TARA_B100000686	TARA_B100000683	TARA_B100000676	TARA_B100000674	TARA_B100001123	TARA_B100001121	TARA_B100000614	TARA_B100000609	TARA_B100001250	TARA_B100001245	TARA_B100001248	TARA_B100001094	TARA_B100001105	TARA_B100001093	TARA_B100001964	TARA_B100001971	TARA_B100001287	TARA_B100001996	TARA_B100002003	TARA_B100001989	TARA_B100002019	TARA_B100001939	TARA_B100002052	TARA_B100002049	TARA_B100002051	TARA_B100001146	TARA_B100001142	TARA_B100001167	TARA_B100001540	TARA_B100001741	TARA_B100001750	TARA_B100001765	TARA_B100001758	TARA_B100001778	TARA_B100001769	TARA_B100001559	TARA_B100001564	TARA_B100001179	TARA_B100002029	TARA_B100001173	TARA_B110001437	TARA_B110001440	TARA_B110001435	TARA_B110001446	TARA_B110001449	TARA_B110001444	TARA_B110000200	TARA_B110001467	TARA_B110000044	TARA_B110000035	TARA_B110000023	TARA_B110000085	TARA_B110000091	TARA_B110000083	TARA_B110000110	TARA_B110000112	TARA_B110000204	TARA_B110000501	TARA_B110000206	TARA_B110000235	TARA_B110000233	TARA_B110000255	TARA_B110000257	TARA_B110000253	TARA_B110000283	TARA_B110000975	TARA_B110000966	TARA_B110000969	TARA_B110000303	TARA_B110000906	TARA_B110000913	TARA_B110000901	TARA_B110000878	TARA_B110000875	TARA_B110000494	TARA_B110000481	TARA_B110000857	TARA_B110000465	TARA_B110000457	TARA_B110000436	TARA_B110000442
OM-RGC.v2.002998867	Biota; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Moraxellaceae; Psychrobacter; Psychrobacter sp. P11G5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7191394984924E-9	1.5614964207772E-8	0	5.2710166617908E-9	8.258057100008E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5969178279019E-8	0	0	0	0	0	0	0	3.526090513861E-8	0	2.089948145006E-8	0	0	0	0	7.5680843440931E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1361533973521E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3344233301101E-8	1.5822815488906E-8	7.6890918246446E-7	0	3.0081816553656E-8	0	0	0	0	4.4031111937443E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9562429364243E-9	6.5500640407296E-9	0	2.7761063858227E-9	0	0	0	0	0	0
OM-RGC.v2.003426301	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3653659587652E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.272072271014E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8310390418035E-9	0	0	0	0	0	0	0	0	2.9591642365658E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.003604560	Biota; Bacteria; Proteobacteria; Alphaproteobacteria; Rhodobacterales; Hyphomonadaceae; Robiginitomaculum; Robiginitomaculum antarcticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7119228757325E-9	0	1.9198870417843E-7	0	0	2.5753097860563E-6	1.2797910437119E-8	4.5073574127252E-9	8.4296989957429E-9	1.9957133682488E-8	5.3831050008781E-9	2.593214159313E-8	0	0	0	0	0	0	0	0	0	2.6891932345853E-9	0	0	0	0	0	0	0	0	0	0	0	0	9.4307434385695E-9	0	0	1.2769889652722E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1149348598469E-9	0	0	0	0	0	0	5.6907534984497E-9	0	0	0	0	0	0	0	0	0	0	5.937272127463E-9	8.8124763776072E-9	0	0	2.2240855636366E-8	1.9175849877827E-8	0	0	5.41027409252E-9	0	3.893573863786E-8	0	0	0	0	7.6169019628191E-9	0	0	0	4.1861304608163E-9	0	0	0	0	0	0	0	0	0	7.7669649099845E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.003651889	Biota; 	0	0	0	0	0	1.1169650477937E-6	2.0744798692799E-8	4.8717232743005E-9	0	0	0	4.7676445356269E-9	2.3107864985869E-8	0	1.0219881439206E-7	5.7017309571854E-8	4.4345360777624E-8	7.4553659471514E-9	0	1.4960358871275E-8	0	0	0	1.9399487259963E-8	0	0	0	0	5.0175645639866E-9	1.3286662737039E-8	0	8.4619223471791E-9	2.1553739618594E-8	8.4009000556041E-8	2.1869234084813E-8	1.5345960525151E-8	1.2310325126365E-8	4.4260747379914E-8	3.1234796154198E-8	1.601013217867E-9	5.9446601540394E-8	7.0252363500029E-9	0	7.4564031336951E-9	1.0220423397988E-8	0	1.2827924721191E-8	0	0	0	0	0	0	0	0	0	3.3926935761517E-8	2.4421903592476E-8	9.6940753747588E-9	0	1.9777423187339E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.948077032206E-8	7.4211456800699E-9	0	0	2.385357362253E-9	0	0	0	0	0	1.1676621651452E-8	0	0	5.9964108901925E-9	0	0	0	0	0	2.0687093683281E-8	0	1.2816485304639E-8	2.8577420723258E-8	0	6.923596564325E-8	5.4916943089983E-9	1.9338828608118E-8	0	0	3.7800923073945E-8	4.5527629914531E-8	0	0	0	0	0	0	0	0	0	0	0	8.2631217155398E-8	5.1370512383613E-9	7.3905115116204E-8	1.990643230871E-8	0	2.1196590959875E-8	0	0	0	6.6569602837687E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.004381384	Biota; Bacteria	6.4705868308642E-10	0	2.6057236059351E-9	0	2.7257234853191E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8239048937932E-9	0	0	0	0	3.9879208882518E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1563213448535E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2691657552586E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2208635061069E-8	0	0	2.961558341603E-8	0	0	0	0	0	7.3461032635393E-9	0	0	0	0	0	0	0	0	2.407005150142E-7	0	0	0	0	0	0	3.3367691096245E-9	0	5.9825007460432E-9	8.9783016098854E-9	0	0	1.2698613258932E-8	8.5666519609375E-7	1.1073122736538E-7	4.5786815955799E-7	4.4890638919502E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4685881873138E-9	0	0	0	5.8820614168194E-9	0	0	1.4936627345516E-9	2.8902341772509E-9	0	3.7357142738741E-9	0	1.6156159612773E-9	0	0	0	0	1.088736679888E-8	2.2292948853491E-9
OM-RGC.v2.005874273	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1067294430298E-9	2.5281736752205E-8	2.5206041236294E-8	1.611018100316E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4770384325455E-7	2.6570691954632E-9	4.3709896648552E-7	0	0	0	0	1.6517162130274E-8	0	0	8.5645631793212E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OM-RGC.v2.007466640	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1067126932001E-9	0	0	0	0	5.6601588904802E-9	0	0	0	0	0	0	1.2258021516211E-8	0	0	0	9.1910092430496E-8	0	1.2619279219669E-6	0	0	0	0	0	0	5.9925811072534E-7	1.5839801605841E-7	1.6233033351103E-7	7.9688274405663E-9	5.8832092510756E-7	9.9608228348134E-9	7.1012951411743E-8	4.6030719474123E-8	1.3027880638112E-7	1.2315274752284E-8	0	3.6456188397275E-9	2.191725728953E-8	0	0	0
OM-RGC.v2.009093621	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1500837252564E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4319099613983E-9	2.0877982911296E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1553278661319E-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0271535763538E-9	0	0	0	0	0	0	0	0	0	2.5731100032136E-8	0	0	4.0055802887018E-7	0	0	0	0	4.649776018441E-8	1.1140375529871E-7	9.7820237210218E-7	9.8935129015857E-9	2.9172282468345E-7	1.0298123706247E-8	0	8.1102833475492E-9	7.9257897624808E-9	0	0	0	0	0	3.5800082709785E-9	0	8.507068509889E-9	0	9.0666456489196E-10	0	0	0
OM-RGC.v2.010348068	Biota; Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2459471120914E-8	0	0	0	0	2.0065940673994E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2337961941343E-8	0	0	0	0	0	0	0	0	0	6.1784890377852E-9	2.9357795809051E-8	1.0703978011672E-8	0	0	0	0	0	0	0	0	0	0	0	4.1103110514534E-9	0	0	0	0	0	0	0	0	0	0	5.0419472944676E-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7872805476685E-9	0	0	0	0	0	2.6538397750269E-8	0	0	0	0	0	0	0	0	2.0859756491857E-8	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3447335070637E-8	1.7235936909749E-8	5.0835886948174E-8	2.5893431002462E-8	0	1.2354708375252E-8	8.8038572360223E-9	1.0386187166492E-8	0	0	0	2.508022330617E-7	1.9581884489823E-8	0	4.9330430102635E-7	2.2769058761984E-8	0	0	0	8.9782329568801E-8	4.7243052505655E-8	9.9750181944546E-7	1.1904274120392E-8	3.9774996507626E-7	2.8308008778613E-7	0	1.7226952219965E-8	2.4608408356257E-8	9.2194098491115E-9	5.976468046108E-9	0	1.6065416475778E-8	0	1.6566404280084E-8	1.9827263617964E-9	1.8256044831464E-8	0	1.0431605988405E-8	0	5.0846242555151E-9	3.1704362767359E-8
