OGA_ID	sample_ID	station	depth	size fraction	latitude	longitude	OGA_ID	Station	ENA_ID	INSDC_ID	BioSamples_ID	Sample_method	Depth_Nominal	Environmental_feature	Fraction_Lower (µm)	Fraction_Upper (µm)	Biome	Region	Province	Barcode	Date_Time	Seafloor (m)	Temperature (°C)	Salinity (PSU)	Density (kg/m**3)	Distance_coast (km)	Chlorophyll_A (mg/m**3)	Depth (m)	PAR (mol quanta/m**2/day)	O2 (µmol/kg)	NO3 (µmol/l)	Iron_5m* (µmol/l)	Ammonium_5m* (µmol/l)	Nitrite_5m* (µmol/l)	Nitrate_5m* (µmol/l)	CDOM* (ppb (QSE))	NPP_C* (mg/m**2/day)	POC* (µg/kg)	PIC* (mol/m3)	Alkalinity (µmol/kg)	Carbon Total (µmol/kg)	CO2 (µmol/kg)	CO3 (µmol/kg)	HCO3 (µmol/kg)	pH (-)	NO2 (µmol/l)	PO4 (µmol/l)	NO3_NO2 (µmol/l)	Si (µmol/l)	MLD (m)	DCM (m)	Depth_max_Brunt_Väisälä_freq (m)	Depth_max_O2 (m)	Depth_min_O2 (m)	Depth_nitracline (m)	Shannon_Darwin* (-)	Shannon_Physat* (-)	miTAG_SILVA_Chao (-)	miTAG_SILVA_Shannon (-)	OG_Richness (-)	OG_Evenness (-)	Chlorophyll c3 (mg/m**3)	Peridinin (mg/m**3)	Fucoxanthin (mg/m**3)	Prasinoxanthin (mg/m**3)	19-Hexanoyloxyfucoxanthin (mg/m**3)	Alloxanthin (mg/m**3)	Zeaxanthin (mg/m**3)	Lutein (mg/m**3)	Latitude (-)	Longitude (-)	Sea_ice* (%)	Season	Season_subperiod	Okubo-Weiss* (-)	Lyapunov* (l/day)	Residence_time* (days)
150	TARA_B110000023	TARA_168	SRF	[0.22-3µm]	72.5128	44.0775	TARA_168_SRF_0.22-3	TARA_168	ERS1308561		SAMEA4397112	SEQ-(10L-or-15min)_W0.22-3	SRF	[SRF] surface water layer (ENVO:00010504)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000023	2013-07-01T03:20	-267	7.48766	34.92331	27.289205	230.6333	0.2964	5	22.314532	299.0073	0	0.000430005	0.006979311	0.001609991	0.041430494			116.78255081177	0.00057966023450717	0.00275	0.217		0.01695	0	8.016	0	0	0.0595	1.725127	15	30	31	35	154	244							0.0505	0.04535	0.217	0	0.166	0.02165	0.0119	0.00115	72.5128	44.0775	0	summer	early	-0.011538	0.011037	1.222222
152	TARA_B110000091	TARA_173	DCM	[0.22-3µm]	78.9354	79.0604	TARA_173_DCM_0.22-3	TARA_173	ERS1308727		SAMEA4397278	SEQ-(100L)_W0.22-3	DCM	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000091	2013-07-08T11:00	-87	-1.29785	34.4561	27.72345	102.636	5.95725	35	0.635657	348.000625	4.427788	0.001215531	0.004081616	0.020618707	6.240898371			81.824172973633	0.00036040117265657	0.0037	1.3839		0	0.0542		0.026	0.209065	1.709	0.231772	15	47	19	14	47	46							0.0862	0	1.3839	0	0.0047	0.0188	0.0052	0	78.9354	79.0604	1.181939274	summer	early		0	4.833333
155	TARA_B110000112	TARA_175	ZZZ	[0.22-3µm]	79.2026	66.4827	TARA_175_ZZZ_0.22-3	TARA_175	ERS1308806		SAMEA4397357	SEQ-(10L-or-15min)_W0.22-3	ZZZ	[ZZZ] marine water layer (ENVO:01000295)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000112	2013-07-10T11:00	-449	1.47689	34.8814	27.91825	159.878	-0.027	199	0	296.228	11.691602	0.00109338	0.000589373	0.003293654	6.750465393			98.904579162598	0.00049169798148796							0.019	0.730535	11.508	4.994604	231	16	3	26	154	44															79.2026	66.4827	0	summer	early		0	0
158	TARA_B110000206	TARA_180	DCM	[0.22-3µm]	74.8283	76.2096	TARA_180_DCM_0.22-3	TARA_180	ERS1308979		SAMEA4397530	SEQ-(10L-or-15min)_W0.22-3	DCM	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000206	2013-07-18T08:27	-32	-1.533492	33.646092	27.072625	171.3892	0.5808	30	1.0E-6	356.223917		0.001387656	0.003474399	0.01667134	2.7429805			1180.789855957	0.00031099290936254	0	0.6226		0	0.0112		0.075667	0.482771	2.080833	8.877352	11	34	5	23	34								0.0129	0	0.6226	0	0	0.001	0.0012	0	74.8283	76.2096	0	summer	early	0.010402	0	3.777778
159	TARA_B110000235	TARA_188	DCM	[0.22-3µm]	78.3555	91.6084	TARA_188_DCM_0.22-3	TARA_188	ERS1309070		SAMEA4397621	SEQ-(10L-or-15min)_W0.22-3	DCM	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000235	2013-08-15T07:54	-33	-1.647244	33.436706	26.906337	112.7778	2.6546	17		373.061		0.001304139	0.002257904	0.010750825	4.442976594					0.0164	1.7308		0	0.1738		0.124	0.307592	1.227	0.851791	27	19	20	14	27								0.046	0	1.7308	0.0508	0	0.0012	0.0076	0.0005	78.3555	91.6084	46.51916606	summer	middle	-0.072783	0	0
162	TARA_B110000257	TARA_189	MES	[0.22-3µm]	78.0391	116.41	TARA_189_MES_0.22-3	TARA_189	ERS1309190		SAMEA4397741	SEQ-(10L-or-15min)_W0.22-3	MES	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000257	2013-08-28T00:47	-745	1.59404	34.92558	27.94409	183.955	-0.0078	299		293.889		0.001270051	0.000620584	0.00842355	4.560707092															499	18	4	16	844																78.0391	116.4105	0	summer	late		0	0
165	TARA_B110000975	TARA_193	SRF	[0.22-3µm]	71.0704	174.992	TARA_193_SRF_0.22-3	TARA_193	ERS1309258		SAMEA4397809	SEQ-(10L-or-15min)_W0.22-3	SRF	[SRF] surface water layer (ENVO:00010504)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000975	2013-09-08T02:45	-39	2.4534	29.0291	23.1614	106.53	0.8718	5	4.166652	339.4475	0	0.000702537	0.006029853	0.095924451	14.03496305			132.81981658936	0.00070417727692984	0.0031	0.1744		0.0072	0.002	7.964	0.125	1.614977	6.2695	30.149509	17	13	25	27	35	30							0.0251	0.0107	0.1744	0.0078	0.0052	0.0117	0.0038	0.0006	71.0704	174.9916	0	summer	late		0	0
167	TARA_B110000969	TARA_194	SRF	[0.22-3µm]	73.3833	-168.133	TARA_194_SRF_0.22-3	TARA_194	ERS1309302		SAMEA4397853	SEQ-(10L-or-15min)_W0.22-3	SRF	[SRF] surface water layer (ENVO:00010504)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000969	2013-09-11T20:00	-105	-0.585333	27.442	22.016175	130.4511	0.1806	5		368.662625	0	0.000713809	0.002943427	0.086454551	12.09370343					0.0032	0.0658		0.0037	0	7.963	0.126	0.361653	0.2285	1.424261	33	41	4	26	74	61							0.0116	0	0.0658	0.0061	0.0098	0.0049	0.0025	0.0021	73.3833	-168.1333	0	summer	late		0	0
170	TARA_B110000913	TARA_201	MES	[0.22-3µm]	74.305	-85.6552	TARA_201_MES_0.22-3	TARA_201	ERS1309445		SAMEA4397996	SEQ-(10L-or-15min)_W0.22-3	MES	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000913	2013-09-29T16:37	-540	0.994025	34.342505	27.51832	21.643	-0.00648	441	0	233.314	10.238791	0.000958759	0.000747411	0.010224308	6.634556611					0	0.0118		0	0	7.705					14	33	9	13	520	99							0.0004	0	0.0118	0	0	0	0	0	74.305	-85.6552	0.512138506	autumn	early		0	0
172	TARA_B110000878	TARA_205	MES	[0.22-3µm]	72.4456	-71.8814	TARA_205_MES_0.22-3	TARA_205	ERS1309612		SAMEA4398163	SEQ-(10L-or-15min)_W0.22-3	MES	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000878	2013-10-08T18:24	-1046	1.230869	34.378169	27.531506	91.7069	-0.0081	491		227.316	22.810319	0.000596423	0.018947516	0.152390116	1.684819688															243	24	48	13	481	53															72.4456	-71.8814	0	autumn	early	0.189964	0.113334	0
174	TARA_B110000494	TARA_206	MES	[0.22-3µm]	70.9433	-53.5127	TARA_206_MES_0.22-3	TARA_206	ERS1309682		SAMEA4398233	SEQ-(10L-or-15min)_W0.22-3	MES	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000494	2013-10-12T18:02	-680	3.03554	34.50669	27.488995	7.5708	-0.01008	411		230.0861	13.409788	0.000494336	0.022793755	0.19323191	0.170150639															205	14	35	15	472	505															70.9433	-53.5127	0.251729518	autumn	early		0	0
177	TARA_B110000465	TARA_209	MES	[0.22-3µm]	64.7	-52.996	TARA_209_MES_0.22-3	TARA_209	ERS1309803		SAMEA4398354	SEQ-(10L-or-15min)_W0.22-3	MES	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000465	2013-10-23T17:36	-513	4.20173	34.59923	27.448865	39.2126	-0.0111	351	0	273.02835	10.622333	0.000488831	0.029433576	0.29848822	0.505696426					0	0.0102		0.0019	0.009						17		89	14	424	426							0.0021	0.0007	0.0102	0.001	0.002	0.0006	0.0008	0	64.7	-52.996	0	autumn	middle	-0.050291	0	5.666667
179	TARA_B110000436	TARA_210	MES	[0.22-3µm]	61.5754	-55.9846	TARA_210_MES_0.22-3	TARA_210	ERS1309875		SAMEA4398426	SEQ-(10L-or-15min)_W0.22-3	MES	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000436	2013-10-27T16:30	-2760	4.791395	34.939595	27.65512	308.7184	-0.0018	391	0	271.8744	16.017641	0.000208521	0.035179306	0.348001957	2.06166782					0	0.0023		0.0011	0.0024		0.134	0.851461	9.908	4.07817	274		79	13	317	73							0.0006	0.0011	0.0023	0	0.0009	0	0	0	61.5754	-55.9846	0	autumn	middle	0.215913	0.078105	0
180	TARA_B110000442	TARA_210	SRF	[0.22-3µm]	61.5427	-55.9869	TARA_210_SRF_0.22-3	TARA_210	ERS1309830		SAMEA4398381	SEQ-(10L-or-15min)_W0.22-3	SRF	[SRF] surface water layer (ENVO:00010504)	0.22	3	Polar Biome	[AO] Arctic Ocean (MRGID:1906)	[BPLR] Boreal Polar Province (MRGID:21450)	TARA_B110000442	2013-10-27T10:16	-2770	5.295265	34.212769	27.017281	41.4855	1.01295	5	1.704362	293.84675	8.286479	0.000208521	0.035179306	0.348001957	2.06166782					0.00775	0.1275		0.04545	0.0063		0.31575	0.511975	5.8035	2.252584	147	23	82	14	135	95							0.065875	0.054125	0.1275	0.022125	0.13335	0.027975	0.0075	0.001	61.5427	-55.9869	0	autumn	middle	0.215913	0.078105	0
