depth,latitude,longitude,time,siage,sisnthick,sithick,so,thetao,atmospheric_temperature
0.0,84.25,79.0400000000405,2022-09-25,733.82434,0.10908535,0.856021,32.586426,-1.7575173,-3.1791668
0.0,84.1875,78.96000000004051,2022-09-24,724.5985,0.10294433,0.84682935,32.58626,-1.7598416,-7.039582
0.0,84.25,79.28000000004056,2022-09-23,716.6637,0.10237446,0.8122161,32.553,-1.7596052,-7.983333
0.0,84.25,79.60000000004061,2022-09-22,713.81305,0.099212185,0.81702673,32.543907,-1.7593962,-5.9708323
0.0,84.3125,79.84000000004062,2022-09-21,718.668,0.09898324,0.8040724,32.509815,-1.758401,-6.077084
0.0,84.4375,79.92000000004066,2022-09-20,720.3149,0.10011146,0.768435,32.43221,-1.753833,-5.2687497
0.0,84.5,79.84000000004062,2022-09-19,728.99805,0.097619265,0.7615513,32.38692,-1.7515149,-3.90625
0.0,84.4375,79.60000000004061,2022-09-18,738.6599,0.09095021,0.80709803,32.44622,-1.7545232,-3.822917
0.0,84.4375,79.92000000004066,2022-09-17,738.3463,0.08738992,0.80576354,32.446,-1.7541857,-3.6708333
0.0,84.4375,80.56000000004076,2022-09-16,731.082,0.088566765,0.7955677,32.43512,-1.7511563,-2.5020833
0.0,84.4375,81.20000000004086,2022-09-15,730.3866,0.08814927,0.80482745,32.41868,-1.7504812,-2.5333335
0.0,84.3125,81.76000000004092,2022-09-14,723.80273,0.08130443,0.853712,32.459206,-1.7529688,-2.4750001
0.0,84.25,82.240000000041,2022-09-13,723.6333,0.08292725,0.86397094,32.45431,-1.7523675,-2.0895832
0.0,84.125,82.56000000004104,2022-09-12,719.8382,0.08099319,0.90549576,32.46108,-1.7557251,-4.420833
0.0,84.125,82.40000000004102,2022-09-11,733.4243,0.08886799,0.8859746,32.429325,-1.755827,-3.779167
0.0,84.125,82.32000000004098,2022-09-10,748.0667,0.09339091,0.8799358,32.40612,-1.7558162,-3.6437502
0.0,84.125,82.32000000004098,2022-09-09,751.72107,0.09140029,0.8951725,32.411083,-1.7508403,-3.0645835
0.0,84.1875,82.32000000004098,2022-09-08,762.3308,0.09127188,0.8809471,32.414528,-1.749909,-2.5166667
0.0,84.1875,82.64000000004103,2022-09-07,755.699,0.08235833,0.9117431,32.4224,-1.7480863,-2.6604166
0.0,84.3125,83.44000000004121,2022-09-06,757.8065,0.08450394,0.8576251,32.409725,-1.7424897,-1.9249998
0.0,84.375,83.84000000004124,2022-09-05,759.4854,0.084182926,0.84994674,32.38368,-1.7359742,-1.4437498
0.0,84.4375,83.92000000004123,2022-09-04,770.6563,0.082779616,0.7675625,32.313995,-1.7298208,-2.2291665
0.0,84.5625,83.04000000004112,2022-09-03,803.1571,0.08248188,0.75871617,32.242878,-1.720125,-3.2937498
0.0,84.5625,82.40000000004102,2022-09-02,802.38837,0.07568917,0.8581397,32.252136,-1.7098919,-1.5479168
0.0,84.5625,82.64000000004103,2022-09-01,777.4698,0.06403964,0.8659364,32.23743,-1.710604,-1.4979167
0.0,84.5625,83.20000000004114,2022-08-31,761.83417,0.06235086,0.8664758,32.251656,-1.7169377,-1.4499999
0.0,84.5,84.1600000000413,2022-08-30,749.0144,0.060057145,0.888472,32.29296,-1.7241392,-1.5395833
0.0,84.5,84.96000000004142,2022-08-29,749.2926,0.06237073,0.8951738,32.284573,-1.7162753,-2.185417
0.0,84.4375,85.4400000000415,2022-08-28,746.1461,0.061096292,0.9240365,32.27358,-1.7223365,-1.8208333
0.0,84.4375,85.76000000004154,2022-08-27,750.412,0.06284142,0.94276273,32.264404,-1.739097,-3.064583
0.0,84.375,85.76000000004154,2022-08-26,745.4003,0.059907123,0.94741744,32.28433,-1.7280067,-2.8645833
0.0,84.4375,86.00000000004161,2022-08-25,759.0292,0.0631964,0.9285401,32.29406,-1.7173032,-2.3833334
0.0,84.5,86.40000000004164,2022-08-24,760.2409,0.0542984,0.9233349,32.287476,-1.6955297,-1.8145833
0.0,84.5625,86.56000000004167,2022-08-23,766.46265,0.05242952,0.9324573,32.286358,-1.682126,-1.0333333
0.0,84.5,85.84000000004153,2022-08-22,761.50793,0.051586594,1.0157788,32.281498,-1.686071,-0.575
0.0,84.5,85.28000000004147,2022-08-21,752.0774,0.052108277,1.1018621,32.294502,-1.6931651,0.039583325
0.0,84.4375,84.8000000000414,2022-08-20,741.8856,0.050422583,1.1349868,32.33909,-1.6980438,0.58125
0.0,84.375,84.72000000004141,2022-08-19,731.3792,0.047506277,1.1621243,32.340073,-1.7043405,0.087500006
0.0,84.4375,84.88000000004138,2022-08-18,771.9171,0.046514083,1.1238763,32.312786,-1.6871619,-0.21250002
0.0,84.5,85.12000000004144,2022-08-17,799.16785,0.046746388,1.1149921,32.31411,-1.6884378,-0.08124999
0.0,84.5,85.36000000004151,2022-08-16,770.61273,0.04303136,1.1560054,32.30061,-1.6876409,-0.0125
0.0,84.5,85.76000000004154,2022-08-15,751.1635,0.044267416,1.1925765,32.316658,-1.682802,0.42083335
0.0,84.4375,86.96000000004176,2022-08-14,722.39734,0.04696064,1.2303884,32.40795,-1.7037656,0.27083334
0.0,84.4375,87.52000000004182,2022-08-13,719.8746,0.04306566,1.2650074,32.44647,-1.6995392,-0.26458332
0.0,84.4375,87.52000000004182,2022-08-12,744.42395,0.040027298,1.2723395,32.387074,-1.6865745,-0.047916666
0.0,84.5,87.68000000004184,2022-08-11,773.96466,0.039736982,1.2696134,32.44525,-1.6994253,0.15208334
0.0,84.5625,88.32000000004194,2022-08-10,766.6748,0.042186238,1.2789295,32.48612,-1.7060279,0.07083334
0.0,84.5625,89.2800000000421,2022-08-09,733.3371,0.04183638,1.3044174,32.509983,-1.7095604,-0.14166668
0.0,84.5625,90.16000000004226,2022-08-08,726.0056,0.042282496,1.3353546,32.53438,-1.7009943,-0.06666668
0.0,84.5625,90.32000000004224,2022-08-07,731.0242,0.041756712,1.3346608,32.52197,-1.680748,0.13749999
0.0,84.625,90.08000000004222,2022-08-06,761.258,0.04271058,1.3388263,32.512264,-1.673358,0.22083335
0.0,84.6875,89.68000000004213,2022-08-05,789.4884,0.043249216,1.3401904,32.56409,-1.688751,0.42500004
0.0,84.8125,89.60000000004214,2022-08-04,806.77496,0.04539273,1.3470335,32.57507,-1.6954968,0.46874997
0.0,85.0,89.84000000004221,2022-08-03,822.6836,0.05118556,1.3507882,32.510826,-1.6963979,0.62500006
0.0,85.125,90.32000000004224,2022-08-02,819.9289,0.055627283,1.3593462,32.45067,-1.6971736,0.3416667
0.0,85.1875,90.40000000004228,2022-08-01,811.88776,0.05721487,1.3871598,32.39821,-1.691279,0.14583337
0.0,85.25,90.32000000004224,2022-07-31,807.937,0.058684144,1.465351,32.358593,-1.7054937,0.25416663
0.0,85.25,90.48000000004232,2022-07-30,782.26605,0.058580723,1.4919451,32.366894,-1.7019469,0.4979167
0.0,85.1875,90.72000000004232,2022-07-29,740.6197,0.060336635,1.5421184,32.465935,-1.7174792,0.6125001
0.0,85.0625,91.2000000000424,2022-07-28,703.97754,0.06364521,1.5890198,32.601242,-1.7293639,1.0625001
0.0,85.0,91.68000000004248,2022-07-27,706.29694,0.07091301,1.608552,32.67052,-1.727017,0.7520833
0.0,84.875,91.92000000004248,2022-07-26,692.09467,0.077300966,1.6285422,32.739933,-1.7251059,0.79375005
0.0,84.8125,92.16000000004254,2022-07-25,700.36865,0.08955861,1.6431417,32.787476,-1.7197485,1.36875
0.0,84.6875,92.00000000004252,2022-07-24,692.4029,0.10223598,1.6631746,32.867233,-1.7256639,1.5208331
0.0,84.6875,91.8400000000425,2022-07-23,719.6451,0.11242042,1.6721413,32.886993,-1.7194494,0.2
0.0,84.625,91.2000000000424,2022-07-22,729.7909,0.11633883,1.6738985,32.90801,-1.7159009,0.21458332
0.0,84.5625,90.24000000004224,2022-07-21,732.59607,0.11920644,1.6626304,32.918823,-1.7142745,-0.15208335
0.0,84.5,89.76000000004217,2022-07-20,717.3795,0.1268193,1.657714,32.9155,-1.7105216,0.81874996
0.0,84.4375,89.20000000004211,2022-07-19,703.19104,0.14045611,1.6534636,32.930363,-1.7066743,0.9395833
0.0,84.5,88.88000000004206,2022-07-18,736.1297,0.16064727,1.6179883,32.937668,-1.6917952,1.15
0.0,84.5625,88.32000000004194,2022-07-17,761.5846,0.18444636,1.596071,33.044434,-1.6966072,1.4833335
0.0,84.5625,88.16000000004192,2022-07-16,738.47156,0.20053233,1.5780162,33.092564,-1.6884053,0.8354166
0.0,84.625,87.76000000004183,2022-07-15,736.975,0.1977297,1.5457847,33.102222,-1.6858677,0.27083337
0.0,84.6875,86.7200000000417,2022-07-14,745.3289,0.19376412,1.533036,33.11463,-1.7011077,0.5833333
0.0,84.75,85.4400000000415,2022-07-13,752.06683,0.19442783,1.540406,33.136127,-1.7139367,0.7583334
0.0,84.8125,84.24000000004128,2022-07-12,750.0788,0.20084807,1.5329676,33.17478,-1.7154192,0.275
0.0,84.875,83.36000000004117,2022-07-11,750.93427,0.20732278,1.5336267,33.22154,-1.7165548,0.45416668
0.0,84.9375,83.28000000004113,2022-07-10,746.7337,0.21839638,1.560198,33.239395,-1.7298063,0.34166667
0.0,85.0625,83.76000000004126,2022-07-09,744.11786,0.22256151,1.5613819,33.259087,-1.7366377,0.10208333
0.0,85.25,84.1600000000413,2022-07-08,757.457,0.22022122,1.5600859,33.22672,-1.734949,-0.6583333
0.0,85.375,84.72000000004141,2022-07-07,752.946,0.21975023,1.5867412,33.16496,-1.7325277,-0.045833334
0.0,85.375,84.88000000004138,2022-07-06,734.3607,0.20882423,1.6426798,33.147015,-1.730892,-0.0062499936
0.0,85.4375,84.64000000004137,2022-07-05,728.8086,0.20406568,1.7068355,33.137672,-1.7246326,-0.35
0.0,85.5,84.32000000004132,2022-07-04,756.17,0.20514658,1.7365496,33.13633,-1.7316313,-0.15625
0.0,85.625,84.40000000004136,2022-07-03,768.85016,0.20899405,1.728445,32.995605,-1.7411656,0.375
0.0,85.6875,84.24000000004128,2022-07-02,760.15826,0.21058029,1.7579563,32.959698,-1.7482382,0.2833333
0.0,85.75,84.40000000004136,2022-07-01,742.58386,0.21420154,1.7839662,32.913357,-1.7522962,0.57708335
0.0,85.8125,84.8000000000414,2022-06-30,729.3866,0.21903141,1.7882795,32.887775,-1.7500539,0.61041677
0.0,85.9375,85.20000000004143,2022-06-29,742.26984,0.22467464,1.8017558,32.766872,-1.7525213,0.68541664
0.0,86.125,85.12000000004144,2022-06-28,772.5916,0.23780029,1.8433477,32.603832,-1.7478749,0.79583335
0.0,86.1875,85.12000000004144,2022-06-27,755.2186,0.24999842,1.8630912,32.58808,-1.7475803,0.60625
0.0,86.25,85.84000000004153,2022-06-26,731.5946,0.25783813,1.6827681,32.5358,-1.7094307,0.5125
0.0,86.3125,86.80000000004168,2022-06-25,715.56696,0.2595122,1.6507316,32.51797,-1.7020284,-0.13958335
0.0,86.375,87.76000000004183,2022-06-24,715.4273,0.26248842,1.6407433,32.496353,-1.7038437,0.27083334
0.0,86.4375,88.48000000004197,2022-06-23,729.0263,0.27643093,1.6419764,32.50856,-1.7067842,0.65
0.0,86.5,89.12000000004207,2022-06-22,722.5307,0.29280916,1.6467664,32.52895,-1.7083703,0.52291673
0.0,86.5625,89.44000000004212,2022-06-21,704.8601,0.3031799,1.6479319,32.549778,-1.7042363,0.30208334
0.0,86.625,89.84000000004221,2022-06-20,692.74225,0.3133116,1.6526511,32.582882,-1.7104563,0.3020833
0.0,86.6875,89.68000000004213,2022-06-19,681.6718,0.3144935,1.6462831,32.543365,-1.7182137,-0.8520834
0.0,86.75,89.04000000004203,2022-06-18,665.2065,0.31626156,1.6648668,32.577045,-1.7288122,-0.61666673
0.0,86.8125,88.08000000004188,2022-06-17,650.7651,0.32173467,1.704408,32.613316,-1.7397702,-0.12708333
0.0,86.9375,87.60000000004186,2022-06-16,656.9428,0.3251602,1.7210383,32.642704,-1.7470186,0.12500001
0.0,86.9375,88.0000000000419,2022-06-15,632.7552,0.3203254,1.6998358,32.639618,-1.7476826,-0.018749997
0.0,86.9375,89.04000000004203,2022-06-14,598.9659,0.32466805,1.7185284,32.633587,-1.7444462,0.08958334
0.0,86.875,90.24000000004224,2022-06-13,570.1825,0.33487165,1.758288,32.61295,-1.7486567,0.19166665
0.0,86.875,91.1200000000424,2022-06-12,576.3742,0.35263634,1.8012534,32.677395,-1.7552494,0.44375002
0.0,86.875,91.44000000004246,2022-06-11,582.9006,0.3649198,1.8254004,32.696064,-1.7607493,-0.6833332
0.0,86.8125,91.92000000004248,2022-06-10,566.1383,0.3599072,1.8487165,32.696026,-1.762892,-1.28125
0.0,86.75,91.8400000000425,2022-06-09,549.15796,0.3546358,1.8438996,32.698273,-1.7621309,-1.8208336
0.0,86.6875,92.08000000004256,2022-06-08,544.9842,0.35145286,1.8359295,32.68112,-1.7616574,-2.8687503
0.0,86.625,93.60000000004275,2022-06-07,528.13666,0.34514427,1.8384713,32.644463,-1.7592831,-2.1583333
0.0,86.625,95.28000000004306,2022-06-06,525.9756,0.34522277,1.852517,32.628803,-1.758229,-0.8999999
0.0,86.5625,95.76000000004308,2022-06-05,528.77936,0.34886646,1.8482138,32.66293,-1.7587119,-2.6479166
0.0,86.5625,96.08000000004311,2022-06-04,543.0611,0.35055745,1.8393937,32.66825,-1.7589347,-3.96875
0.0,86.5625,96.64000000004324,2022-06-03,549.9024,0.344898,1.8086627,32.68626,-1.7566615,-4.0812497
0.0,86.625,97.20000000004336,2022-06-02,564.6673,0.3433352,1.789689,32.67281,-1.7584935,-4.69375
0.0,86.625,98.00000000004344,2022-06-01,556.67175,0.3380838,1.7849659,32.689823,-1.7594374,-3.9604166
0.0,86.625,98.40000000004352,2022-05-31,539.50836,0.33586153,1.7862161,32.70299,-1.7595482,-3.29375
0.0,86.625,98.40000000004352,2022-05-30,526.3622,0.33727488,1.7953782,32.71445,-1.7598913,-2.6604166
0.0,86.6875,98.72000000004356,2022-05-29,540.91626,0.3386268,1.8032316,32.770336,-1.7643363,-3.0354166
0.0,86.75,99.60000000004368,2022-05-28,541.20056,0.33173615,1.7953109,32.76504,-1.7655945,-7.1374993
0.0,86.75,100.48000000004384,2022-05-27,518.63495,0.32299587,1.7730281,32.78977,-1.7661145,-7.9125
0.0,86.75,100.64000000004388,2022-05-26,504.235,0.3221418,1.7627821,32.799816,-1.7630745,-7.2791657
0.0,86.75,100.00000000004376,2022-05-25,507.4275,0.3213421,1.7531049,32.801178,-1.7635597,-6.8541665
0.0,86.8125,98.96000000004358,2022-05-24,513.97894,0.3223572,1.7540017,32.773693,-1.7658207,-7.1166673
0.0,86.8125,98.64000000004351,2022-05-23,499.98352,0.31269753,1.7444583,32.785892,-1.7661898,-8.702084
0.0,86.8125,99.5200000000437,2022-05-22,467.8162,0.30640623,1.758474,32.883675,-1.7695069,-8.1375
0.0,86.8125,100.72000000004392,2022-05-21,456.6624,0.30192304,1.7667258,32.885128,-1.7705504,-9.34375
0.0,86.875,101.360000000044,2022-05-20,462.94208,0.30482098,1.7665403,32.867123,-1.7701209,-11.045834
0.0,86.8125,101.28000000004396,2022-05-19,433.3409,0.2972353,1.7622313,32.892292,-1.7700174,-10.785416
0.0,86.875,100.1600000000438,2022-05-18,445.39618,0.30318752,1.76986,32.882275,-1.7697121,-10.483335
0.0,86.875,99.5200000000437,2022-05-17,436.55792,0.30032304,1.7765201,32.893642,-1.7713829,-9.891667
0.0,86.9375,99.68000000004372,2022-05-16,442.43475,0.29601526,1.7797259,32.88234,-1.7711293,-10.116668
0.0,86.9375,100.56000000004384,2022-05-15,407.70663,0.28469366,1.769537,32.855633,-1.7681624,-10.087501
0.0,87.0,101.04000000004396,2022-05-14,404.90082,0.2855536,1.77254,32.846733,-1.7670511,-9.218751
0.0,87.0,102.00000000004412,2022-05-13,387.66403,0.27931836,1.777169,32.845192,-1.7673705,-8.695833
0.0,87.0,103.68000000004434,2022-05-12,362.10907,0.27064398,1.7862047,32.846718,-1.7678108,-9.410417
0.0,86.9375,105.44000000004462,2022-05-11,320.72662,0.2626734,1.7838718,32.87177,-1.7690998,-10.049999
0.0,86.875,107.2000000000449,2022-05-10,301.02728,0.25886214,1.7817087,32.910744,-1.7722424,-10.843751
0.0,86.8125,108.56000000004508,2022-05-09,298.3793,0.25786608,1.7827556,32.96165,-1.7759311,-12.635417
0.0,86.75,109.60000000004528,2022-05-08,299.9679,0.25635692,1.772441,32.951347,-1.7736106,-9.329167
0.0,86.625,109.68000000004533,2022-05-07,280.02176,0.24794939,1.7581427,33.019424,-1.7779998,-8.147916
0.0,86.5,109.60000000004528,2022-05-06,271.9459,0.23602596,1.7515813,33.065044,-1.780931,-9.977084
0.0,86.5,109.92000000004532,2022-05-05,306.20895,0.23379812,1.7616917,33.079075,-1.7815034,-13.364582
0.0,86.4375,110.80000000004544,2022-05-04,304.22357,0.2303516,1.7687548,33.12759,-1.7815017,-13.335418
0.0,86.375,112.48000000004572,2022-05-03,292.5322,0.22500356,1.7753124,33.188896,-1.7829703,-13.995834
0.0,86.375,113.76000000004592,2022-05-02,301.58252,0.22404929,1.7794136,33.218784,-1.7831547,-13.616668
0.0,86.375,114.56000000004605,2022-05-01,317.10095,0.21990457,1.7800841,33.227318,-1.785239,-18.043749
0.0,86.3125,115.68000000004622,2022-04-30,302.13892,0.21605505,1.7759333,33.259827,-1.7868176,-17.804167
0.0,86.3125,116.40000000004636,2022-04-29,303.77032,0.21620893,1.7725669,33.26726,-1.7868953,-18.5875
0.0,86.1875,117.04000000004646,2022-04-28,266.66513,0.2110254,1.755366,33.297207,-1.7885913,-19.36875
0.0,86.125,117.84000000004652,2022-04-27,262.32535,0.20946944,1.7546058,33.322247,-1.7891221,-16.589582
0.0,86.0625,118.40000000004665,2022-04-26,266.42264,0.2088027,1.7543404,33.34241,-1.7913228,-18.572916
0.0,86.0625,119.20000000004676,2022-04-25,294.98492,0.21057819,1.7593555,33.348705,-1.7919523,-24.764582
0.0,86.0625,120.16000000004692,2022-04-24,303.1329,0.21108222,1.7624204,33.28739,-1.7901335,-25.133331
0.0,86.0625,120.72000000004698,2022-04-23,300.14383,0.21076365,1.7550962,33.28608,-1.7897272,-24.13125
0.0,86.0625,121.04000000004704,2022-04-22,291.4555,0.21014246,1.7485884,33.283573,-1.789361,-22.689583
0.0,86.125,122.16000000004726,2022-04-21,310.18866,0.21158081,1.7514853,33.260284,-1.7867843,-21.239584
0.0,86.0625,123.44000000004746,2022-04-20,282.4634,0.20646194,1.7443758,33.28579,-1.788413,-20.489584
0.0,86.0625,124.08000000004756,2022-04-19,277.79333,0.2067511,1.7380884,33.284313,-1.7892233,-19.054167
0.0,86.0625,124.4800000000476,2022-04-18,284.19608,0.20961773,1.7343905,33.282303,-1.7890682,-18.564583
0.0,86.0,124.72000000004766,2022-04-17,277.9676,0.20814925,1.7282871,33.31495,-1.791312,-19.216667
0.0,85.9375,124.88000000004764,2022-04-16,272.60956,0.20570263,1.7217021,33.33521,-1.7935357,-22.94375
0.0,85.875,125.04000000004773,2022-04-15,266.02927,0.20478603,1.7164568,33.353313,-1.7947954,-23.491667
0.0,85.875,125.04000000004773,2022-04-14,286.66528,0.20894057,1.7143512,33.35013,-1.7940948,-23.110415
0.0,85.8125,125.04000000004773,2022-04-13,285.58392,0.20779036,1.7071017,33.367455,-1.7944621,-23.983335
0.0,85.8125,125.20000000004768,2022-04-12,299.29285,0.20865023,1.7053185,33.365395,-1.793984,-24.858335
0.0,85.8125,125.44000000004776,2022-04-11,300.4853,0.20867018,1.7014967,33.362957,-1.7940642,-24.491667
0.0,85.8125,125.52000000004772,2022-04-10,300.23932,0.20896544,1.6952142,33.39094,-1.7958692,-24.183334
0.0,85.75,125.84000000004778,2022-04-09,278.164,0.20508593,1.6865469,33.408436,-1.7967618,-24.016668
0.0,85.75,126.08000000004785,2022-04-08,285.76108,0.20721462,1.6817217,33.40582,-1.796922,-22.402084
0.0,85.6875,126.08000000004785,2022-04-07,274.82733,0.20584041,1.671795,33.422504,-1.7976335,-23.25625
0.0,85.6875,126.00000000004786,2022-04-06,288.27692,0.20795143,1.6651039,33.420216,-1.797569,-23.993752
0.0,85.6875,125.84000000004778,2022-04-05,292.06592,0.20776552,1.655922,33.41816,-1.7978975,-24.556252
0.0,85.6875,126.16000000004784,2022-04-04,285.79477,0.20609337,1.651937,33.41616,-1.7982018,-24.137499
0.0,85.625,126.88000000004796,2022-04-03,262.74155,0.20277771,1.6492168,33.410934,-1.7979959,-21.585413
0.0,85.5625,127.6800000000481,2022-04-02,263.53207,0.20115362,1.6458894,33.42417,-1.7992147,-20.577082
0.0,85.5,128.2400000000482,2022-04-01,267.0501,0.19994944,1.6384087,33.437817,-1.800667,-21.966665
0.0,85.4375,128.72000000004823,2022-03-31,267.79388,0.20020416,1.6317796,33.45092,-1.8016505,-23.852083
0.0,85.4375,129.92000000004845,2022-03-30,298.16858,0.20531143,1.6367625,33.451305,-1.8017904,-23.316666
0.0,85.375,131.60000000004868,2022-03-29,305.04626,0.20498256,1.6377943,33.464058,-1.8032199,-22.060417
0.0,85.3125,133.12000000004895,2022-03-28,308.69873,0.20464057,1.6329031,33.47037,-1.8046466,-20.697918
0.0,85.3125,133.84000000004903,2022-03-27,325.87286,0.20851253,1.6229135,33.44676,-1.8038071,-21.872917
0.0,85.25,134.24000000004912,2022-03-26,312.60248,0.20572813,1.6109691,33.449604,-1.8047659,-24.789583
0.0,85.25,134.88000000004922,2022-03-25,329.6234,0.20954938,1.6106412,33.442886,-1.8047605,-23.031252
0.0,85.1875,135.52000000004932,2022-03-24,320.2401,0.20444499,1.6062617,33.439953,-1.8045436,-24.472916
0.0,85.125,136.16000000004942,2022-03-23,306.142,0.20327081,1.5991551,33.435825,-1.8040388,-22.108332
0.0,85.0625,136.72000000004948,2022-03-22,308.45193,0.20431985,1.5922967,33.430748,-1.803622,-23.025
0.0,85.0625,137.04000000004953,2022-03-21,338.03537,0.20916866,1.5880581,33.418236,-1.8024493,-22.70208
0.0,85.0,137.04000000004953,2022-03-20,323.48706,0.20263432,1.5783956,33.44193,-1.8027418,-24.495832
0.0,85.0625,136.80000000004952,2022-03-19,346.99182,0.20865272,1.5751007,33.43084,-1.8025242,-25.058332
0.0,85.0625,136.16000000004942,2022-03-18,332.292,0.20494129,1.5667353,33.435005,-1.8025737,-19.977081
0.0,85.0625,134.6400000000492,2022-03-17,298.09903,0.1974105,1.5588045,33.44372,-1.8017436,-11.233335
0.0,85.0625,132.96000000004892,2022-03-16,263.3817,0.18188758,1.5526607,33.443287,-1.80063,-19.497915
0.0,85.0625,131.28000000004863,2022-03-15,256.674,0.17737667,1.5416301,33.439682,-1.7999638,-21.354166
0.0,85.0625,130.72000000004857,2022-03-14,261.48462,0.17608461,1.538045,33.433865,-1.8002938,-21.672918
0.0,85.0625,130.8000000000486,2022-03-13,261.94193,0.17322025,1.5351868,33.433273,-1.8014864,-27.393751
0.0,85.0,130.8800000000486,2022-03-12,225.07704,0.16855313,1.5219972,33.43839,-1.8024336,-28.454165
0.0,84.9375,130.8800000000486,2022-03-11,209.26009,0.16778742,1.5118047,33.444595,-1.8032091,-26.89583
0.0,84.875,131.12000000004866,2022-03-10,207.19063,0.16624717,1.5051271,33.454025,-1.8041629,-27.875002
0.0,84.8125,131.04000000004862,2022-03-09,195.97672,0.16495742,1.4927012,33.45996,-1.8050339,-26.693747
0.0,84.8125,130.56000000004855,2022-03-08,204.08536,0.16666725,1.4819655,33.453773,-1.8049178,-27.231249
0.0,84.8125,130.32000000004848,2022-03-07,218.3206,0.16765839,1.4766572,33.450645,-1.805393,-27.333336
0.0,84.8125,130.40000000004852,2022-03-06,230.44983,0.16723786,1.4722934,33.4281,-1.8037596,-27.039583
0.0,84.8125,130.56000000004855,2022-03-05,225.43747,0.16522509,1.4651617,33.4243,-1.8037391,-25.193754
0.0,84.875,130.8000000000486,2022-03-04,230.36296,0.165654,1.4610106,33.405857,-1.8027387,-26.481249
0.0,84.875,131.20000000004865,2022-03-03,211.07513,0.16382524,1.4538629,33.4033,-1.8024666,-26.779167
0.0,84.8125,131.60000000004868,2022-03-02,182.63177,0.1618726,1.442547,33.4127,-1.8029524,-26.372915
0.0,84.8125,131.68000000004872,2022-03-01,178.53806,0.16273879,1.4344175,33.40674,-1.8026254,-25.762499
0.0,84.75,132.0800000000488,2022-02-28,168.77956,0.16200516,1.4270456,33.41726,-1.803628,-23.481249
0.0,84.6875,132.64000000004887,2022-02-27,169.32466,0.15774032,1.4239621,33.39804,-1.8019896,-21.785418
0.0,84.6875,132.88000000004888,2022-02-26,175.20778,0.15322706,1.4162991,33.39187,-1.801806,-25.649996
0.0,84.625,133.12000000004895,2022-02-25,168.943,0.1519795,1.409425,33.399372,-1.8019584,-27.339582
0.0,84.5625,133.52000000004898,2022-02-24,173.19215,0.15056957,1.4055822,33.400265,-1.801858,-29.854158
0.0,84.5,134.0800000000491,2022-02-23,174.32149,0.14977661,1.4032086,33.399208,-1.8013333,-30.24792
0.0,84.4375,134.48000000004913,2022-02-22,173.1377,0.14988519,1.399737,33.40022,-1.8012123,-28.216667
0.0,84.3125,134.6400000000492,2022-02-21,162.39969,0.14923172,1.3913374,33.413025,-1.8020341,-25.400003
0.0,84.1875,134.56000000004917,2022-02-20,157.8201,0.14860131,1.3828939,33.43943,-1.8025557,-25.133333
0.0,84.0625,134.48000000004913,2022-02-19,152.06007,0.14725569,1.3718222,33.466816,-1.8020082,-23.72917
0.0,84.0625,134.0800000000491,2022-02-18,166.333,0.14804243,1.3687316,33.4695,-1.8017038,-22.081251
0.0,84.0625,133.440000000049,2022-02-17,174.12221,0.1483367,1.3579772,33.476963,-1.8020335,-21.693748
0.0,84.125,132.48000000004885,2022-02-16,179.9194,0.14899309,1.3514551,33.47777,-1.8035581,-16.18125
0.0,84.125,131.84000000004875,2022-02-15,166.69923,0.14648153,1.3408616,33.49352,-1.8047826,-13.233333
0.0,84.125,131.28000000004863,2022-02-14,158.60466,0.14407328,1.3333219,33.504032,-1.806009,-15.193751
0.0,84.125,130.8000000000486,2022-02-13,154.51918,0.1411111,1.3262998,33.519104,-1.8068447,-13.458333
0.0,84.0625,130.56000000004855,2022-02-12,142.71432,0.13654993,1.316139,33.537,-1.8070189,-14.802082
0.0,84.0625,130.48000000004856,2022-02-11,148.97913,0.13488154,1.3218178,33.535862,-1.8066006,-15.550002
0.0,84.0,130.56000000004855,2022-02-10,146.07617,0.13246253,1.3137951,33.548786,-1.8058772,-18.533333
0.0,83.9375,130.56000000004855,2022-02-09,135.97893,0.13058957,1.302945,33.561703,-1.8055927,-22.170832
0.0,83.875,130.40000000004852,2022-02-08,127.50362,0.12946038,1.2959172,33.573288,-1.805325,-24.543747
0.0,83.875,130.2400000000485,2022-02-07,135.48683,0.12850115,1.2994977,33.57219,-1.8054365,-23.654167
0.0,83.9375,129.92000000004845,2022-02-06,159.53595,0.13012217,1.3084395,33.55293,-1.8063941,-24.92917
0.0,83.9375,129.68000000004838,2022-02-05,156.82628,0.1293807,1.2973056,33.553402,-1.8068212,-23.883331
0.0,83.9375,129.68000000004838,2022-02-04,146.90762,0.12756865,1.2833898,33.551815,-1.8064114,-22.135416
0.0,83.875,129.68000000004838,2022-02-03,126.581924,0.12513448,1.2633746,33.563396,-1.8059281,-20.752085
0.0,83.875,129.5200000000484,2022-02-02,128.72711,0.12439482,1.2598258,33.562313,-1.806057,-19.995832
0.0,83.8125,129.44000000004837,2022-02-01,124.29032,0.12306393,1.2448436,33.57272,-1.8052518,-18.085417
0.0,83.8125,129.6000000000484,2022-01-31,133.01497,0.12167062,1.2434107,33.568268,-1.8049141,-18.972918
0.0,83.8125,129.68000000004838,2022-01-30,139.58195,0.120889574,1.235627,33.57114,-1.8043457,-20.614582
